user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,is_advanced,time_to_first_message_sec,error_rate,cluster,predicted_churn_probability,predicted_churned,pca1,pca2
6406,0.0,3.0,55.0,197.92592592592592,4.0,4.0,14.0,4.0,8.0,1.0,2.0,1.0,0.0,0.0,414.0,0.5714285714285714,1,0.792995622263915,1,0.560030816282098,1.687797876099954
6414,0.0,3.0,58.0,259.0,5.0,5.0,15.0,5.0,7.0,1.0,1.0,1.0,0.0,0.0,385.0,0.4666666666666667,1,0.792995622263915,1,0.9241467758233092,1.5998017250785561
6427,0.0,3.0,85.0,221.02380952380952,6.0,6.0,23.0,11.0,12.0,4.0,3.0,1.0,0.0,0.0,347.0,0.5217391304347826,1,0.792995622263915,1,2.39436657711418,1.267047612799941
6439,0.0,3.0,13.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.679350291058865,-1.9109793933180668
6445,0.0,3.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.677565904195304,-1.9091468035738475
6456,1.0,2.0,65.0,197.421875,4.0,4.0,18.0,6.0,11.0,2.0,0.0,1.0,0.0,0.0,360.0,0.6111111111111112,1,0.792995622263915,1,0.9076649467784395,1.9581666143484415
6457,0.0,3.0,81.0,220.65,6.0,6.0,23.0,12.0,10.0,2.0,1.0,1.0,1.0,1.0,363.0,0.4347826086956521,1,0.792995622263915,1,1.877174422047887,1.1694067890350666
6478,1.0,2.0,59.0,192.93103448275863,4.0,4.0,15.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,348.0,0.6666666666666666,1,0.792995622263915,1,0.7687855120993098,2.1374935356835825
6531,0.0,3.0,57.0,225.01785714285717,4.0,4.0,14.0,7.0,6.0,2.0,2.0,1.0,0.0,0.0,353.0,0.4285714285714285,1,0.792995622263915,1,0.6966058241745169,1.1198091192468869
6549,0.0,3.0,42.0,104.39024390243902,2.0,2.0,8.0,8.0,0.0,3.0,3.0,1.0,0.0,0.0,370.0,0.0,1,0.792995622263915,1,-0.949036603749677,-0.980783776034029
6553,0.0,3.0,68.0,217.37313432835825,5.0,5.0,18.0,7.0,10.0,1.0,2.0,1.0,1.0,1.0,358.0,0.5555555555555556,1,0.792995622263915,1,1.3437403156004044,1.7632585970720438
6558,0.0,3.0,63.0,174.66129032258064,4.0,4.0,15.0,13.0,1.0,6.0,1.0,1.0,1.0,1.0,401.0,0.0666666666666666,1,0.792995622263915,1,0.37591314524112707,-1.0111786640043463
6570,0.0,3.0,94.0,129.0215053763441,4.0,5.0,25.0,22.0,3.0,7.0,7.0,1.0,0.0,0.0,371.0,0.12,2,0.1395139513951395,0,1.9828823304964522,-1.7788043381702217
6577,0.0,3.0,97.0,123.08333333333331,4.0,5.0,26.0,25.0,1.0,8.0,6.0,1.0,1.0,1.0,370.0,0.0384615384615384,2,0.1395139513951395,0,1.909286093449638,-2.333791578605985
6593,1.0,2.0,59.0,199.79310344827587,4.0,4.0,14.0,7.0,7.0,1.0,4.0,1.0,0.0,0.0,358.0,0.5,1,0.792995622263915,1,0.8569899965428193,1.2704034268440938
6594,0.0,3.0,69.0,236.75,5.0,5.0,19.0,8.0,9.0,1.0,3.0,1.0,0.0,0.0,353.0,0.4736842105263157,1,0.792995622263915,1,1.479699195282046,1.453834963695862
6596,0.0,3.0,45.0,163.22727272727272,3.0,3.0,10.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,399.0,0.5,1,0.792995622263915,1,-0.23037387112756103,1.2942558597291551
6603,0.0,3.0,51.0,213.06,4.0,4.0,12.0,5.0,5.0,0.0,3.0,1.0,0.0,0.0,379.0,0.4166666666666667,1,0.792995622263915,1,0.3767009476708236,1.1950954362503168
6611,0.0,3.0,85.0,167.61904761904762,5.0,5.0,24.0,22.0,2.0,3.0,1.0,1.0,1.0,1.0,359.0,0.0833333333333333,1,0.792995622263915,1,1.2143198441858585,-1.0044667754652326
6612,0.0,3.0,33.0,132.625,2.0,2.0,7.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,357.0,0.2857142857142857,1,0.792995622263915,1,-1.2257604582705388,0.5837331507014311
6620,0.0,3.0,71.0,161.14285714285714,4.0,4.0,19.0,15.0,4.0,3.0,3.0,1.0,1.0,1.0,388.0,0.2105263157894736,1,0.792995622263915,1,0.8359447372319875,-0.3652858880249253
6628,0.0,3.0,64.0,229.88888888888889,5.0,5.0,15.0,8.0,7.0,1.0,4.0,1.0,0.0,0.0,379.0,0.4666666666666667,1,0.792995622263915,1,1.272759358424787,1.2172435174210838
6641,0.0,3.0,94.0,160.74193548387098,5.0,6.0,24.0,18.0,5.0,2.0,9.0,1.0,0.0,0.0,342.0,0.2083333333333333,1,0.792995622263915,1,2.2840753403570275,-0.6983821604001663
6643,0.0,3.0,51.0,234.76,4.0,4.0,12.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,316.0,0.4166666666666667,1,0.792995622263915,1,0.3752418141945893,1.2604266362337675
6653,1.0,2.0,47.0,157.02173913043478,3.0,3.0,10.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,408.0,0.3,1,0.792995622263915,1,-0.39619643727565784,0.37553704993414394
6657,0.0,3.0,55.0,152.05555555555554,3.0,3.0,13.0,9.0,4.0,2.0,3.0,1.0,1.0,1.0,340.0,0.3076923076923077,1,0.792995622263915,1,0.1297419888191683,0.298317324238208
6668,0.0,3.0,60.0,293.23728813559325,6.0,6.0,15.0,6.0,5.0,0.0,2.0,1.0,0.0,0.0,360.0,0.3333333333333333,1,0.792995622263915,1,1.2233250191894849,1.262827573324038
6674,0.0,3.0,13.0,16.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.680837280111834,-1.9125065514382495
6675,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669536163309277,-1.9009001497248605
6677,0.0,3.0,182.0,184.05524861878453,10.0,10.0,56.0,51.0,4.0,21.0,5.0,1.0,1.0,1.0,360.0,0.0714285714285714,2,0.1395139513951395,0,6.746786503073771,-4.482674645018975
6686,0.0,3.0,80.0,216.58227848101265,6.0,6.0,23.0,13.0,10.0,0.0,1.0,1.0,1.0,1.0,379.0,0.4347826086956521,1,0.792995622263915,1,1.7363611461884263,1.319901077825632
6694,0.0,3.0,98.0,221.11340206185568,7.0,7.0,28.0,18.0,10.0,4.0,2.0,1.0,1.0,1.0,337.0,0.3571428571428571,1,0.792995622263915,1,2.7969197790301092,0.44177723101822547
6698,0.0,3.0,119.0,237.635593220339,9.0,9.0,33.0,30.0,3.0,8.0,3.0,1.0,1.0,1.0,356.0,0.0909090909090909,2,0.1395139513951395,0,3.837598809835527,-1.7404932968494098
6714,0.0,3.0,30.0,140.3448275862069,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,370.0,0.5,1,0.792995622263915,1,-1.1654256981998405,1.2480584739367495
6718,0.0,3.0,13.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.6713205501728385,-1.9027327394690798
6725,1.0,2.0,38.0,202.5675675675676,3.0,3.0,7.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,358.0,0.2857142857142857,1,0.792995622263915,1,-0.5474686862468833,0.7329923345520414
6737,0.0,3.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669238765498684,-1.900594718100824
6745,0.0,3.0,51.0,160.88,3.0,4.0,10.0,2.0,8.0,0.0,2.0,1.0,0.0,0.0,399.0,0.8,1,0.792995622263915,1,0.2038879879318462,2.3455090734068964
6746,0.0,3.0,45.0,161.52272727272728,3.0,3.0,10.0,5.0,4.0,2.0,0.0,1.0,1.0,1.0,343.0,0.4,1,0.792995622263915,1,-0.3674183509173562,0.9132041574401062
6747,0.0,3.0,33.0,130.78125,2.0,2.0,6.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,366.0,0.0,1,0.792995622263915,1,-1.5044874183253032,-0.35970402488565245
6751,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669536163309277,-1.9009001497248605
6765,1.0,2.0,69.0,214.6323529411765,5.0,5.0,18.0,12.0,5.0,3.0,1.0,1.0,1.0,1.0,348.0,0.2777777777777778,1,0.792995622263915,1,1.0866118425534457,0.3406322579001252
6774,1.0,2.0,154.0,211.7058823529412,10.0,10.0,45.0,42.0,2.0,13.0,7.0,1.0,1.0,1.0,410.0,0.0444444444444444,2,0.1395139513951395,0,5.562337724477467,-3.4495232073748685
6775,0.0,3.0,40.0,196.8717948717949,3.0,3.0,8.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,363.0,0.375,1,0.792995622263915,1,-0.3808030310964652,1.0450880421698663
6785,1.0,2.0,77.0,194.10526315789477,5.0,6.0,20.0,11.0,8.0,1.0,4.0,1.0,0.0,0.0,363.0,0.4,1,0.792995622263915,1,1.62601603080522,0.8270473925967523
6816,0.0,3.0,37.0,227.55555555555557,3.0,3.0,7.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,356.0,0.2857142857142857,1,0.792995622263915,1,-0.5290864485668707,0.9349595066629071
6822,0.0,3.0,63.0,190.79032258064515,4.0,4.0,18.0,6.0,11.0,0.0,2.0,1.0,0.0,0.0,342.0,0.6111111111111112,1,0.792995622263915,1,0.962466967184458,2.058651441028655
6823,0.0,3.0,58.0,135.57894736842104,3.0,3.0,15.0,12.0,2.0,3.0,3.0,1.0,0.0,0.0,375.0,0.1333333333333333,1,0.792995622263915,1,0.04460025336526223,-0.6243708250915316
6847,0.0,3.0,53.0,212.69230769230768,4.0,4.0,12.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,353.0,0.3333333333333333,1,0.792995622263915,1,0.26203110795291873,0.8322440651869577
6849,0.0,3.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.670428356741058,-1.90181644459697
6850,0.0,3.0,72.0,169.45070422535213,4.0,4.0,20.0,13.0,7.0,2.0,3.0,1.0,1.0,1.0,365.0,0.35,1,0.792995622263915,1,1.0491667685381676,0.4396875096773701
6855,0.0,3.0,13.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.6799450866800525,-1.9115902565661398
6858,0.0,3.0,62.0,248.65573770491804,5.0,5.0,17.0,6.0,8.0,0.0,2.0,1.0,0.0,0.0,369.0,0.4705882352941176,1,0.792995622263915,1,1.113148167699257,1.656828492512425
6865,0.0,3.0,141.0,167.59285714285716,7.0,9.0,42.0,33.0,6.0,8.0,6.0,1.0,0.0,0.0,369.0,0.1428571428571428,2,0.1395139513951395,0,4.322945028240661,-2.0614128066784807
6873,0.0,3.0,54.0,214.43396226415092,4.0,4.0,13.0,6.0,7.0,0.0,2.0,1.0,0.0,0.0,347.0,0.5384615384615384,1,0.792995622263915,1,0.5793901031499723,1.7034273013860939
6890,0.0,3.0,66.0,137.43076923076924,3.0,3.0,20.0,5.0,14.0,0.0,4.0,1.0,0.0,0.0,337.0,0.7,1,0.792995622263915,1,0.98825969317144,2.233498494857067
6899,0.0,3.0,13.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.674294528278774,-1.9057870557094454
6905,0.0,3.0,13.0,19.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.670130958930464,-1.9015110129729336
6911,0.0,3.0,38.0,114.70270270270272,2.0,2.0,7.0,7.0,0.0,3.0,0.0,1.0,1.0,1.0,381.0,0.0,1,0.792995622263915,1,-1.321809873521601,-0.7339236810368491
6916,0.0,3.0,143.0,158.35211267605635,7.0,8.0,44.0,42.0,1.0,14.0,2.0,1.0,1.0,1.0,442.0,0.0227272727272727,2,0.1395139513951395,0,4.0606611001439505,-3.5985139313547228
6917,0.0,3.0,57.0,206.32142857142856,4.0,4.0,15.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,390.0,0.6,1,0.792995622263915,1,0.5837104973412302,1.9265206608763659
6926,0.0,3.0,74.0,268.7945205479452,6.0,6.0,18.0,13.0,5.0,3.0,3.0,1.0,0.0,0.0,385.0,0.2777777777777778,1,0.792995622263915,1,1.7705999970925366,0.3413086806610266
6932,0.0,3.0,48.0,261.6595744680851,4.0,4.0,10.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,374.0,0.5,1,0.792995622263915,1,0.5033744276534893,1.6447341076508155
6940,1.0,2.0,13.0,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.683216462596582,-1.9149500044305419
6944,0.0,3.0,45.0,182.3636363636364,3.0,3.0,10.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,400.0,0.3,1,0.792995622263915,1,-0.3052640540541881,0.5652931844992812
6947,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.668049174256309,-1.8993729916046778
6961,0.0,3.0,167.0,188.5,9.0,10.0,46.0,37.0,9.0,15.0,12.0,1.0,0.0,0.0,411.0,0.1956521739130435,2,0.1395139513951395,0,6.435837633745788,-2.9610991674920943
6978,0.0,3.0,72.0,171.32394366197184,4.0,4.0,23.0,6.0,15.0,1.0,1.0,1.0,0.0,0.0,383.0,0.6521739130434783,1,0.792995622263915,1,1.2498044572889582,2.255520735828088
6986,0.0,3.0,63.0,184.06451612903223,4.0,4.0,15.0,12.0,2.0,3.0,5.0,1.0,0.0,0.0,385.0,0.1333333333333333,1,0.792995622263915,1,0.709618866787385,-0.5857019996375392
7000,1.0,2.0,77.0,244.0,6.0,6.0,22.0,4.0,16.0,2.0,1.0,1.0,0.0,0.0,328.0,0.7272727272727273,1,0.792995622263915,1,2.2047967143731904,2.793093867148142
7021,0.0,3.0,45.0,254.4090909090909,4.0,4.0,9.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,361.0,0.2222222222222222,1,0.792995622263915,1,0.09211731334226272,0.6318473042195767
7025,0.0,3.0,123.0,133.5983606557377,5.0,7.0,34.0,27.0,5.0,9.0,4.0,1.0,1.0,1.0,377.0,0.1470588235294117,2,0.1395139513951395,0,2.9506698109075935,-1.9310276356894134
7028,0.0,3.0,53.0,162.67307692307693,3.0,3.0,14.0,4.0,9.0,1.0,2.0,1.0,0.0,0.0,425.0,0.6428571428571429,1,0.792995622263915,1,0.2478036984231575,1.8163738569996455
7036,0.0,3.0,47.0,101.32608695652172,2.0,2.0,11.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,347.0,0.0909090909090909,1,0.792995622263915,1,-0.8454984862174385,-0.6599270496545001
7053,0.0,3.0,68.0,219.43283582089552,5.0,5.0,18.0,11.0,6.0,1.0,2.0,1.0,1.0,1.0,346.0,0.3333333333333333,1,0.792995622263915,1,1.1296168592591966,0.7713734977512653
7055,0.0,3.0,70.0,235.85507246376807,5.0,5.0,17.0,11.0,6.0,2.0,5.0,1.0,0.0,0.0,370.0,0.3529411764705882,1,0.792995622263915,1,1.5363565622565143,0.5884811029749457
7056,0.0,3.0,57.0,217.8392857142857,4.0,4.0,14.0,6.0,8.0,1.0,2.0,1.0,0.0,0.0,350.0,0.5714285714285714,1,0.792995622263915,1,0.7778114189713518,1.7534791230114868
7081,1.0,2.0,13.0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.679052893248272,-1.9106739616940303
7111,0.0,3.0,38.0,114.62162162162164,2.0,2.0,8.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,426.0,0.375,1,0.792995622263915,1,-0.9882567272909313,0.6576639609104686
7112,1.0,2.0,13.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.6716179479834326,-1.9030381710931163
7113,0.0,3.0,56.0,141.1090909090909,3.0,3.0,16.0,6.0,9.0,0.0,1.0,1.0,1.0,1.0,346.0,0.5625,1,0.792995622263915,1,0.1758069453590915,1.6845703025987633
7117,0.0,3.0,193.0,189.00520833333331,11.0,11.0,58.0,52.0,4.0,18.0,6.0,1.0,1.0,1.0,366.0,0.0689655172413793,2,0.1395139513951395,0,7.099163025640514,-4.307443592392829
7125,0.0,3.0,94.0,172.51612903225808,5.0,5.0,25.0,21.0,3.0,3.0,7.0,1.0,0.0,0.0,411.0,0.12,1,0.792995622263915,1,1.9385839257602153,-1.2025346367001992
7137,0.0,3.0,121.0,148.65833333333333,6.0,7.0,34.0,28.0,5.0,8.0,3.0,1.0,1.0,1.0,385.0,0.1470588235294117,2,0.1395139513951395,0,2.971395728659251,-1.7436738143736137
7147,1.0,2.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.677565904195304,-1.9091468035738475
7162,0.0,3.0,38.0,121.24324324324324,2.0,2.0,8.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,349.0,0.5,1,0.792995622263915,1,-0.8109744395320286,1.1329057459626013
7167,0.0,3.0,13.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.6623986158550315,-1.8935697907479832
7173,0.0,3.0,67.0,115.21212121212122,3.0,3.0,20.0,19.0,1.0,3.0,0.0,1.0,1.0,1.0,374.0,0.05,1,0.792995622263915,1,-0.025346445463231473,-1.1236203203596673
7185,0.0,3.0,63.0,189.4193548387097,4.0,4.0,16.0,7.0,7.0,2.0,5.0,1.0,0.0,0.0,300.0,0.4375,1,0.792995622263915,1,1.0975335091870273,0.9435710884296765
7188,0.0,3.0,38.0,226.0810810810811,3.0,3.0,8.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,344.0,0.625,1,0.792995622263915,1,-0.19270868863151006,2.113637320068994
7197,0.0,3.0,13.0,22.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.65734285307494,-1.8883774531393618
7199,0.0,3.0,99.0,247.58163265306123,8.0,8.0,27.0,19.0,8.0,4.0,2.0,1.0,1.0,1.0,385.0,0.2962962962962963,1,0.792995622263915,1,2.962360457534597,0.14545644415608017
7204,0.0,3.0,13.0,18.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.672807539225807,-1.9042598975892626
7208,0.0,3.0,13.0,19.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.667454378635123,-1.8987621283566047
7214,1.0,2.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669833561119871,-1.901205581348897
7216,0.0,3.0,52.0,203.1764705882353,4.0,4.0,12.0,6.0,5.0,2.0,0.0,1.0,1.0,1.0,349.0,0.4166666666666667,1,0.792995622263915,1,0.2344427478173558,1.1083300472639064
7224,1.0,2.0,43.0,183.23809523809524,3.0,3.0,9.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,377.0,0.4444444444444444,1,0.792995622263915,1,-0.26878642349521,1.0619049318171636
7227,0.0,3.0,53.0,153.73076923076923,3.0,3.0,13.0,5.0,8.0,1.0,3.0,1.0,0.0,0.0,392.0,0.6153846153846154,1,0.792995622263915,1,0.2884608587147955,1.5870922866984531
7242,0.0,3.0,51.0,219.38,4.0,4.0,12.0,5.0,6.0,0.0,2.0,1.0,0.0,0.0,341.0,0.5,1,0.792995622263915,1,0.44581477415233917,1.6004793340108534
7245,0.0,3.0,85.0,257.82142857142856,7.0,7.0,26.0,6.0,16.0,0.0,2.0,1.0,0.0,0.0,374.0,0.6153846153846154,1,0.792995622263915,1,2.590573285638119,2.54635960545789
7246,0.0,3.0,13.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.6757815173317425,-1.9073142138296282
7252,0.0,3.0,62.0,134.50819672131146,3.0,3.0,16.0,16.0,0.0,6.0,0.0,1.0,1.0,1.0,348.0,0.0,1,0.792995622263915,1,-0.05584655089163354,-1.3988856886143264
7256,0.0,3.0,69.0,180.23529411764707,4.0,4.0,19.0,10.0,9.0,2.0,3.0,1.0,0.0,0.0,374.0,0.4736842105263157,1,0.792995622263915,1,1.1216406185465102,1.058634454188781
7257,0.0,3.0,113.0,195.99107142857144,7.0,7.0,32.0,27.0,4.0,9.0,6.0,1.0,0.0,0.0,387.0,0.125,2,0.1395139513951395,0,3.4226288386505113,-1.8964969002554455
7262,0.0,3.0,62.0,227.44262295081967,5.0,5.0,15.0,6.0,8.0,1.0,3.0,1.0,0.0,0.0,352.0,0.5333333333333333,1,0.792995622263915,1,1.2117997118700492,1.60934769834908
7265,0.0,3.0,13.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.674889323899961,-1.9063979189575184
7266,0.0,3.0,82.0,109.2716049382716,3.0,3.0,22.0,21.0,1.0,13.0,1.0,1.0,1.0,1.0,374.0,0.0454545454545454,1,0.792995622263915,1,0.9378910678279464,-2.3952465983863767
7274,1.0,2.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669238765498684,-1.900594718100824
7278,0.0,3.0,48.0,233.72340425531917,4.0,4.0,10.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,391.0,0.2,1,0.792995622263915,1,-0.09502357646021763,0.4656803885868719
7282,0.0,3.0,62.0,247.2295081967213,5.0,5.0,17.0,3.0,11.0,0.0,2.0,1.0,0.0,0.0,357.0,0.6470588235294118,1,0.792995622263915,1,1.3042344940680906,2.4462686694129654
7284,0.0,3.0,50.0,147.40816326530611,3.0,4.0,9.0,5.0,4.0,4.0,0.0,1.0,1.0,1.0,371.0,0.4444444444444444,1,0.792995622263915,1,-0.14958247002984018,0.7183592621839553
7285,0.0,3.0,99.0,180.4081632653061,6.0,6.0,27.0,25.0,1.0,10.0,3.0,1.0,1.0,1.0,386.0,0.037037037037037,2,0.1395139513951395,0,2.3471566324386313,-2.2005671862550016
7287,0.0,3.0,13.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.67637631295293,-1.9079250770777012
7290,0.0,3.0,52.0,223.8235294117647,4.0,4.0,13.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,352.0,0.4615384615384615,1,0.792995622263915,1,0.3855655177533297,1.5212054070813619
7310,2.0,1.0,67.0,245.1818181818182,5.0,5.0,18.0,8.0,8.0,2.0,2.0,1.0,0.0,0.0,374.0,0.4444444444444444,1,0.792995622263915,1,1.3343184509569115,1.2741912468657797
7327,0.0,3.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.663290809286812,-1.894486085620093
7335,0.0,3.0,54.0,218.16981132075472,4.0,4.0,12.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,334.0,0.5,1,0.792995622263915,1,0.43765676023855715,1.5425131137668417
7354,0.0,3.0,55.0,209.11111111111111,4.0,4.0,14.0,4.0,8.0,0.0,3.0,1.0,0.0,0.0,396.0,0.5714285714285714,1,0.792995622263915,1,0.6579966851820769,1.7966156300246412
7359,0.0,3.0,57.0,146.91071428571428,3.0,3.0,17.0,5.0,11.0,0.0,1.0,1.0,0.0,0.0,331.0,0.6470588235294118,1,0.792995622263915,1,0.37712904932536995,2.1162730819105553
7362,0.0,3.0,42.0,197.02439024390245,3.0,3.0,9.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,393.0,0.6666666666666666,1,0.792995622263915,1,-0.153404882899714,2.057899212280333
7363,0.0,3.0,142.0,184.09929078014184,8.0,8.0,39.0,37.0,1.0,20.0,6.0,1.0,1.0,1.0,389.0,0.0256410256410256,2,0.1395139513951395,0,4.8524201460037455,-4.079190502022313
7378,0.0,3.0,125.0,210.5241935483871,8.0,8.0,34.0,27.0,5.0,7.0,10.0,1.0,0.0,0.0,381.0,0.1470588235294117,2,0.1395139513951395,0,4.240028021202216,-1.771236387781935
7379,0.0,3.0,107.0,172.62264150943398,6.0,6.0,28.0,28.0,0.0,13.0,2.0,1.0,1.0,1.0,338.0,0.0,2,0.1395139513951395,0,2.571911128696062,-2.7493487239610213
7380,0.0,3.0,73.0,269.81944444444446,6.0,6.0,20.0,8.0,10.0,1.0,2.0,1.0,0.0,0.0,390.0,0.5,1,0.792995622263915,1,1.8387212617172526,1.717084105922545
7384,0.0,3.0,28.0,167.74074074074073,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,397.0,0.5,1,0.792995622263915,1,-1.1441943204667033,1.3606164270839187
7386,0.0,3.0,61.0,130.66666666666666,3.0,3.0,15.0,14.0,1.0,5.0,2.0,1.0,1.0,1.0,381.0,0.0666666666666666,1,0.792995622263915,1,0.03561480724811701,-1.1259324864274678
7395,0.0,3.0,63.0,249.0,5.0,5.0,16.0,8.0,6.0,0.0,4.0,1.0,0.0,0.0,366.0,0.375,1,0.792995622263915,1,1.197223178845151,1.0894248555956472
7401,1.0,2.0,69.0,175.16176470588235,4.0,4.0,20.0,8.0,11.0,1.0,3.0,1.0,0.0,0.0,355.0,0.55,1,0.792995622263915,1,1.1811634355523752,1.574442796740808
7404,0.0,3.0,72.0,161.28169014084506,4.0,4.0,20.0,16.0,4.0,5.0,1.0,1.0,0.0,0.0,394.0,0.2,1,0.792995622263915,1,0.8110968333294045,-0.5411754226423636
7407,0.0,3.0,126.0,206.384,8.0,8.0,35.0,32.0,2.0,13.0,5.0,1.0,1.0,1.0,348.0,0.0571428571428571,2,0.1395139513951395,0,4.105523403368391,-2.7536209178394246
7408,0.0,3.0,24.0,26.130434782608692,1.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,365.0,0.5,0,0.9535226853559572,1,-2.006011508827635,0.9440353421047886
7431,0.0,3.0,13.0,19.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.668346572066903,-1.8996784232287143
7432,0.0,3.0,50.0,170.0408163265306,3.0,3.0,12.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,370.0,0.5,1,0.792995622263915,1,0.06680616600001921,1.2590959391392837
