user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_event_sec,time_to_first_message_sec,error_rate,is_churned,cluster,pca1,pca2
6920,0.0,3.0,55.0,161.72222222222223,3.0,3.0,14.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0,368.0,0.109090909090909,1.0,2,0.1923727624273824,0.9754537585603081
6921,0.0,3.0,68.0,214.65671641791045,5.0,5.0,18.0,11.0,5.0,1.0,3.0,1.0,1.0,0.0,349.0,0.0735294117647058,1.0,0,1.323125072743472,0.11820863584068975
6922,0.0,3.0,51.0,147.82,3.0,3.0,13.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,380.0,0.0980392156862745,1.0,0,0.061284631740382935,0.37195127788554155
6923,1.0,2.0,58.0,147.68421052631578,3.0,3.0,15.0,8.0,7.0,4.0,0.0,1.0,1.0,0.0,373.0,0.1206896551724138,1.0,8,0.29724216858332764,-0.35809986915132586
6924,0.0,3.0,39.0,130.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,1.0,1.0,0.0,362.0,0.0,0.0,0,-0.8720023136254696,-1.036159827957553
6925,0.0,3.0,62.0,238.0983606557377,5.0,5.0,16.0,8.0,6.0,1.0,1.0,1.0,1.0,0.0,328.0,0.0967741935483871,1.0,0,1.1307183439056636,0.6698888675156267
6927,0.0,3.0,71.0,167.44285714285715,4.0,4.0,19.0,12.0,7.0,3.0,4.0,1.0,0.0,0.0,417.0,0.0985915492957746,1.0,2,1.0958875152199015,0.6977505765618296
6928,0.0,3.0,52.0,156.0392156862745,3.0,3.0,14.0,5.0,8.0,1.0,1.0,1.0,0.0,0.0,357.0,0.1538461538461538,1.0,2,0.08462185740853576,1.8267371947558593
6929,0.0,3.0,49.0,146.27083333333334,3.0,3.0,11.0,7.0,4.0,2.0,1.0,1.0,1.0,0.0,361.0,0.0816326530612244,1.0,0,-0.04494874392212113,0.054622139210059074
6930,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6331431921579234,-0.6200303317375048
6931,0.0,3.0,13.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6419383220036576,-0.6282552639922285
6933,0.0,3.0,54.0,275.3018867924528,5.0,5.0,13.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,401.0,0.1481481481481481,1.0,2,0.8257901314229692,2.271754959261779
6934,0.0,3.0,37.0,120.97222222222224,2.0,2.0,8.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,388.0,0.1351351351351351,1.0,2,-0.8642539298946949,1.461292128241441
6935,0.0,3.0,88.0,215.1264367816092,6.0,6.0,27.0,14.0,11.0,2.0,1.0,1.0,1.0,0.0,323.0,0.125,1.0,4,2.377936650705763,0.8389255209786954
6936,0.0,3.0,76.0,213.54666666666665,5.0,5.0,21.0,12.0,8.0,2.0,4.0,1.0,0.0,0.0,416.0,0.1052631578947368,1.0,4,1.6090834582781204,1.0726422243659866
6937,0.0,3.0,50.0,167.89795918367346,3.0,3.0,13.0,4.0,8.0,2.0,0.0,1.0,0.0,0.0,405.0,0.16,1.0,2,0.036534741765990676,1.8911824507403665
6938,0.0,3.0,70.0,219.6231884057971,5.0,5.0,17.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,358.0,0.0428571428571428,1.0,0,1.3971534075438448,-0.5295222662092433
6939,0.0,3.0,148.0,166.72108843537416,7.0,7.0,46.0,39.0,4.0,9.0,15.0,1.0,0.0,0.0,388.0,0.027027027027027,0.0,5,5.132567167679471,-2.370749685216028
6941,0.0,3.0,84.0,187.6265060240964,5.0,5.0,25.0,12.0,12.0,1.0,5.0,1.0,0.0,0.0,349.0,0.1428571428571428,1.0,4,2.028609936240363,1.681506058562796
6942,0.0,3.0,73.0,166.47222222222223,4.0,4.0,23.0,6.0,16.0,1.0,1.0,1.0,0.0,0.0,359.0,0.2191780821917808,1.0,4,1.3959282977868535,2.9726428658749806
6943,0.0,3.0,82.0,143.92592592592592,4.0,4.0,22.0,21.0,0.0,10.0,2.0,1.0,1.0,0.0,360.0,0.0,0.0,0,1.3667309026075631,-2.4602944699392553
6945,0.0,3.0,103.0,150.66666666666666,5.0,6.0,25.0,24.0,1.0,4.0,10.0,1.0,0.0,0.0,374.0,0.0097087378640776,0.0,5,2.306889418504952,-1.4414645193876086
6946,1.0,2.0,44.0,176.6046511627907,3.0,3.0,10.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,351.0,0.1136363636363636,1.0,8,-0.5380043505590101,0.6083467439207908
6948,0.0,3.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6436973479728043,-0.6299002504431733
6949,0.0,3.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6416451510087997,-0.6279810995837378
6950,0.0,3.0,93.0,211.0,6.0,6.0,26.0,13.0,12.0,3.0,7.0,1.0,0.0,0.0,418.0,0.1290322580645161,1.0,4,2.783493965349089,1.311006823376411
6951,0.0,3.0,42.0,89.1951219512195,2.0,2.0,9.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,353.0,0.0238095238095238,0.0,2,-1.0085173774183263,-0.3001444789952245
6952,0.0,3.0,82.0,188.0617283950617,5.0,5.0,22.0,19.0,3.0,5.0,3.0,1.0,1.0,0.0,346.0,0.0365853658536585,0.0,0,1.7425064851213143,-1.1877126839088712
6953,0.0,3.0,31.0,134.46666666666667,2.0,2.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,401.0,0.064516129032258,1.0,2,-1.3633769982641304,0.6691587516736481
6954,0.0,3.0,113.0,140.39285714285714,5.0,6.0,30.0,28.0,2.0,16.0,3.0,1.0,1.0,0.0,356.0,0.0176991150442477,0.0,9,3.0421393623257185,-3.150120366288507
6955,0.0,3.0,58.0,183.75438596491227,4.0,4.0,15.0,6.0,8.0,0.0,3.0,1.0,0.0,0.0,316.0,0.1379310344827586,1.0,2,0.6297344637685797,1.769231754458456
6956,0.0,3.0,85.0,219.3809523809524,6.0,7.0,23.0,12.0,9.0,2.0,3.0,1.0,0.0,0.0,345.0,0.1058823529411764,1.0,4,2.085890693046318,1.175556040613841
6957,0.0,3.0,13.0,21.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.630797824199061,-0.6178370164695784
6958,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6331431921579234,-0.6200303317375048
6959,0.0,3.0,59.0,132.31034482758622,3.0,3.0,15.0,11.0,4.0,4.0,1.0,1.0,1.0,0.0,334.0,0.0677966101694915,1.0,0,0.303166070338789,-0.4967741476510786
6960,0.0,3.0,37.0,107.02777777777776,2.0,2.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,348.0,0.081081081081081,1.0,0,-0.8453087304127485,0.0867700300125598
6962,0.0,3.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6442836899625197,-0.6304485792601549
6963,0.0,3.0,57.0,140.44642857142858,3.0,3.0,13.0,12.0,0.0,6.0,2.0,1.0,1.0,0.0,410.0,0.0,0.0,0,0.13217463263011014,-1.6552625592408996
6964,0.0,3.0,55.0,279.48148148148147,5.0,5.0,13.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,317.0,0.0909090909090909,1.0,0,0.9491507316109369,0.8735803120444978
6965,0.0,3.0,60.0,208.2372881355932,4.0,4.0,14.0,11.0,3.0,2.0,3.0,1.0,1.0,0.0,387.0,0.05,1.0,0,0.7744323466072631,-0.33664013882615523
6966,0.0,3.0,37.0,113.94444444444444,2.0,2.0,7.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,381.0,0.0,1.0,2,-1.2968119435116139,-0.3503058837167547
6967,0.0,3.0,65.0,229.484375,5.0,5.0,15.0,14.0,1.0,5.0,0.0,1.0,1.0,0.0,336.0,0.0153846153846153,0.0,0,0.9579381472235833,-1.0650605421763901
6968,0.0,3.0,61.0,197.0833333333333,4.0,4.0,17.0,9.0,7.0,1.0,0.0,1.0,1.0,0.0,430.0,0.1147540983606557,1.0,0,0.7817213068069666,0.770473843981226
6969,1.0,2.0,13.0,19.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.7962518520433606,-1.3801758744519657
6970,0.0,3.0,13.0,19.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.637833928075648,-0.6244169622733575
6971,0.0,3.0,89.0,225.6590909090909,6.0,6.0,27.0,11.0,14.0,2.0,3.0,1.0,0.0,0.0,398.0,0.1573033707865168,1.0,4,2.4861688459713904,2.071298273575497
6972,0.0,3.0,53.0,217.19230769230768,4.0,4.0,15.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,399.0,0.1698113207547169,1.0,2,0.4593366114395037,2.4427058491144646
6973,0.0,3.0,42.0,122.95121951219512,2.0,2.0,9.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0,440.0,0.119047619047619,1.0,2,-0.6119052962394502,1.1112276638784615
6974,0.0,3.0,47.0,251.15217391304347,4.0,4.0,11.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,360.0,0.0851063829787234,1.0,2,0.09521679759275303,1.3364824962115875
6975,0.0,3.0,41.0,109.6,2.0,2.0,10.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,397.0,0.1463414634146341,1.0,2,-0.7422541245089792,1.4803236520977863
6976,1.0,2.0,55.0,211.5185185185185,4.0,4.0,14.0,6.0,7.0,0.0,2.0,1.0,0.0,0.0,385.0,0.1272727272727272,1.0,8,0.3358320641840825,0.9694523678367306
6977,0.0,3.0,76.0,254.8,6.0,6.0,19.0,9.0,10.0,2.0,4.0,1.0,0.0,0.0,327.0,0.131578947368421,1.0,4,2.0383659365658597,1.7215501070363097
6979,0.0,3.0,62.0,130.7704918032787,3.0,3.0,16.0,16.0,0.0,6.0,0.0,1.0,1.0,0.0,377.0,0.0,0.0,0,0.13770482349505841,-1.7820916233289754
6980,0.0,3.0,94.0,204.5913978494624,6.0,6.0,29.0,13.0,15.0,1.0,4.0,1.0,0.0,0.0,409.0,0.1595744680851064,1.0,4,2.655536640525192,2.09062418850995
6981,0.0,3.0,59.0,206.0,4.0,4.0,15.0,7.0,5.0,0.0,6.0,1.0,0.0,0.0,355.0,0.0847457627118644,1.0,2,0.7463804058772407,0.9913565111199324
6982,0.0,3.0,106.0,188.4857142857143,6.0,6.0,33.0,15.0,16.0,5.0,5.0,1.0,0.0,0.0,347.0,0.1509433962264151,1.0,4,3.2472315580982034,1.4822060614379007
6983,0.0,3.0,69.0,216.7205882352941,5.0,5.0,18.0,10.0,8.0,2.0,2.0,1.0,0.0,0.0,366.0,0.1159420289855072,1.0,2,1.2548295257467734,1.3412995522081888
6984,0.0,3.0,56.0,211.45454545454547,4.0,4.0,12.0,7.0,5.0,3.0,3.0,1.0,0.0,0.0,352.0,0.0892857142857142,1.0,2,0.5691793729762115,0.8648240719661491
6985,0.0,3.0,114.0,166.26548672566372,6.0,8.0,32.0,25.0,6.0,7.0,3.0,1.0,1.0,0.0,391.0,0.0526315789473684,0.0,9,3.1963668010127075,-1.4141030096259735
6987,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6375407570807905,-0.6241427978648667
6988,0.0,3.0,25.0,24.45833333333333,1.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,298.0,0.04,0.0,3,-2.262547348628425,0.12917294302804616
6989,0.0,3.0,30.0,28.75862068965517,1.0,1.0,5.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,394.0,0.0,0.0,3,-2.0536836046512073,-0.6116013474258906
6990,0.0,3.0,101.0,255.29,8.0,8.0,29.0,13.0,14.0,3.0,4.0,1.0,0.0,0.0,368.0,0.1386138613861386,1.0,4,3.4187575828617556,1.7712562085406731
6991,0.0,3.0,50.0,96.6122448979592,2.0,3.0,11.0,9.0,0.0,2.0,4.0,1.0,0.0,0.0,463.0,0.0,0.0,2,-0.697285449027695,-0.7031451340348843
6992,1.0,2.0,35.0,130.47058823529412,2.0,2.0,7.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,427.0,0.0571428571428571,1.0,8,-1.3788368316154551,-0.32615022302700686
6993,1.0,2.0,142.0,161.0212765957447,7.0,8.0,41.0,34.0,7.0,18.0,2.0,1.0,1.0,0.0,362.0,0.0492957746478873,0.0,9,4.533847405170256,-3.642317177783396
6994,1.0,2.0,95.0,166.4468085106383,5.0,5.0,28.0,24.0,3.0,3.0,4.0,1.0,1.0,0.0,397.0,0.031578947368421,0.0,8,1.8762156774537468,-2.1196044137905683
6995,0.0,3.0,65.0,224.3125,5.0,5.0,15.0,12.0,3.0,3.0,2.0,1.0,1.0,0.0,359.0,0.0461538461538461,1.0,0,1.135652948933203,-0.43629878342168465
6996,0.0,3.0,43.0,94.38095238095238,2.0,2.0,9.0,8.0,1.0,4.0,0.0,1.0,1.0,0.0,386.0,0.0232558139534883,0.0,0,-0.8360390316860694,-1.0632837265629478
6997,0.0,3.0,205.0,152.60294117647058,9.0,13.0,60.0,51.0,7.0,22.0,7.0,1.0,1.0,0.0,380.0,0.0341463414634146,0.0,7,7.782114882372623,-4.446345332122981
6998,0.0,3.0,66.0,234.09230769230768,5.0,5.0,17.0,11.0,6.0,2.0,0.0,1.0,1.0,0.0,369.0,0.0909090909090909,1.0,0,1.2128112176418557,0.4244022079561922
6999,0.0,3.0,149.0,162.65540540540542,7.0,9.0,43.0,37.0,5.0,17.0,3.0,1.0,1.0,0.0,473.0,0.0335570469798657,0.0,9,4.915601091920574,-3.2465136030725312
7001,0.0,3.0,51.0,213.2,4.0,4.0,12.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,394.0,0.1568627450980392,1.0,2,0.4267724102130473,2.1238128018466864
7002,1.0,2.0,74.0,338.94520547945206,8.0,8.0,20.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,382.0,0.1216216216216216,1.0,8,2.1322509502006164,1.3907616302331618
7003,0.0,3.0,148.0,168.95238095238096,7.0,8.0,43.0,33.0,8.0,10.0,9.0,1.0,0.0,0.0,333.0,0.054054054054054,0.0,5,4.752720787092907,-1.4975903965751174
7004,0.0,3.0,79.0,190.53846153846155,5.0,5.0,20.0,20.0,0.0,6.0,3.0,1.0,1.0,0.0,378.0,0.0,0.0,0,1.5161117713464038,-1.8687037858884883
7005,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6366612440962167,-0.6233203046393943
7006,0.0,3.0,13.0,21.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6290387982299137,-0.6161920300186338
7007,1.0,2.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.8056333238788103,-1.3889491355236712
7008,0.0,3.0,63.0,237.51612903225808,5.0,5.0,18.0,4.0,11.0,0.0,1.0,1.0,0.0,0.0,420.0,0.1746031746031746,1.0,4,1.1872682179813572,2.617163504434823
7009,0.0,3.0,111.0,120.06363636363636,4.0,6.0,31.0,26.0,5.0,5.0,10.0,1.0,0.0,0.0,407.0,0.045045045045045,0.0,5,2.714352626142935,-1.1247093771126258
7010,0.0,3.0,54.0,165.58490566037736,3.0,3.0,15.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,345.0,0.1666666666666666,1.0,2,0.211180100418544,2.116267915703714
7011,0.0,3.0,70.0,176.1014492753623,4.0,4.0,19.0,10.0,9.0,4.0,2.0,1.0,0.0,0.0,342.0,0.1285714285714285,1.0,2,1.1085731551834836,1.1841729574972326
7012,0.0,3.0,108.0,210.48598130841123,7.0,7.0,32.0,27.0,4.0,9.0,0.0,1.0,1.0,0.0,362.0,0.037037037037037,0.0,9,3.054807170701385,-1.7218621634158553
7013,0.0,3.0,76.0,143.85333333333332,4.0,4.0,20.0,18.0,2.0,8.0,1.0,1.0,1.0,0.0,360.0,0.0263157894736842,0.0,0,1.1192744243899369,-1.6980529880061312
7014,0.0,3.0,45.0,165.63636363636363,3.0,3.0,11.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,386.0,0.1111111111111111,1.0,2,-0.3526225006546477,1.3700807490036002
7015,0.0,3.0,48.0,171.48936170212767,3.0,3.0,11.0,5.0,6.0,2.0,0.0,1.0,1.0,0.0,382.0,0.125,1.0,0,0.09822633419450441,0.7841321924530333
7016,0.0,3.0,53.0,210.05769230769232,4.0,4.0,13.0,5.0,7.0,0.0,2.0,1.0,0.0,0.0,371.0,0.1320754716981132,1.0,2,0.4330405745101626,1.8084241778192265
7017,0.0,3.0,94.0,173.08602150537635,5.0,5.0,28.0,20.0,8.0,2.0,7.0,1.0,0.0,0.0,408.0,0.0851063829787234,0.0,5,2.2779573255961205,0.32512871907142576
7018,0.0,3.0,13.0,18.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.639592954044795,-0.6260619487243022
7019,0.0,3.0,36.0,136.5142857142857,2.0,2.0,8.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,394.0,0.1388888888888889,1.0,2,-0.8720823205031696,1.6508754170862858
7020,0.0,3.0,75.0,289.6351351351352,7.0,7.0,19.0,14.0,4.0,2.0,0.0,1.0,1.0,0.0,357.0,0.0533333333333333,1.0,0,1.9251515213919395,-0.01634227641088656
7022,0.0,3.0,116.0,196.30434782608697,7.0,7.0,35.0,14.0,21.0,2.0,3.0,1.0,0.0,0.0,413.0,0.1810344827586207,1.0,4,3.5747493904726197,2.5652975490219108
7023,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.642817834988231,-0.6290777572177009
7024,0.0,3.0,78.0,162.19480519480518,4.0,4.0,22.0,17.0,4.0,4.0,5.0,1.0,0.0,0.0,419.0,0.0512820512820512,0.0,2,1.2449518918078735,-0.3198985965169448
7026,0.0,3.0,50.0,217.4897959183673,4.0,4.0,12.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,357.0,0.1,1.0,2,0.254593830831439,1.3227489172061326
7027,0.0,3.0,85.0,221.75,6.0,6.0,25.0,13.0,11.0,2.0,2.0,1.0,0.0,0.0,390.0,0.1294117647058823,1.0,4,2.118414317061989,1.5518623557054632
7029,0.0,3.0,13.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6434041769779464,-0.6296260860346825
7030,0.0,3.0,42.0,103.09756097560977,2.0,2.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,345.0,0.119047619047619,1.0,2,-0.9441191784610458,1.2105991253693196
7031,0.0,3.0,13.0,21.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6299183112144875,-0.6170145232441061
7032,1.0,2.0,13.0,16.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.80973771780682,-1.3927874372425422
7033,0.0,3.0,55.0,143.38888888888889,3.0,3.0,13.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,374.0,0.0909090909090909,1.0,2,0.16380802997758837,0.6873775870036619
7034,1.0,2.0,13.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.803287955919948,-1.3867558202557448
7035,0.0,3.0,47.0,156.2173913043478,3.0,3.0,11.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,391.0,0.1276595744680851,1.0,0,0.013519642984527173,0.9344297247605973
7037,0.0,3.0,50.0,141.26530612244898,3.0,3.0,13.0,7.0,5.0,0.0,2.0,1.0,0.0,0.0,386.0,0.1,1.0,2,-0.2169299290211504,1.0721862435637985
7038,0.0,3.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6369544150910746,-0.6235944690478851
7039,0.0,3.0,128.0,159.24409448818898,6.0,8.0,39.0,29.0,8.0,6.0,6.0,1.0,0.0,0.0,364.0,0.0625,0.0,5,3.6643968563576714,-0.7508519615209381
7040,0.0,3.0,35.0,109.8529411764706,2.0,2.0,6.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,405.0,0.0285714285714285,0.0,2,-1.352495371864848,-0.0973077616544974
7041,0.0,3.0,87.0,148.69767441860466,4.0,4.0,27.0,18.0,7.0,2.0,7.0,1.0,0.0,0.0,348.0,0.0804597701149425,0.0,5,1.734133790606939,0.20085528306883743
7042,0.0,3.0,13.0,20.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.631677337183634,-0.6186595096950509
7043,0.0,3.0,133.0,206.34848484848484,8.0,8.0,39.0,28.0,8.0,6.0,11.0,1.0,0.0,0.0,361.0,0.0601503759398496,0.0,5,4.591793669364414,-0.7403852177339649
7044,0.0,3.0,94.0,139.27956989247312,4.0,5.0,27.0,8.0,18.0,2.0,4.0,1.0,0.0,0.0,337.0,0.1914893617021276,1.0,4,2.14894074956163,2.4640687041278957
7045,0.0,3.0,37.0,129.08333333333334,2.0,2.0,9.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,404.0,0.1621621621621621,1.0,2,-0.8478581292631885,1.9372691713257666
7046,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.645749544936809,-0.6318194013026088
7047,0.0,3.0,13.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6293319692247716,-0.6164661944271245
7048,0.0,3.0,68.0,165.88059701492537,4.0,4.0,20.0,12.0,7.0,2.0,0.0,1.0,1.0,0.0,367.0,0.1029411764705882,1.0,0,0.9293055589356481,0.3290018971168349
7049,0.0,3.0,46.0,175.9111111111111,3.0,3.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,400.0,0.108695652173913,1.0,0,0.009946335792602103,0.6543768994950387
7050,0.0,3.0,34.0,123.66666666666669,2.0,2.0,7.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,370.0,0.1176470588235294,1.0,2,-1.0695971521308087,1.349519077145315
7051,1.0,2.0,59.0,149.67241379310346,3.0,3.0,15.0,6.0,9.0,3.0,2.0,1.0,1.0,0.0,374.0,0.1525423728813559,1.0,8,0.5762487303520198,0.19802703558493498
7052,0.0,3.0,30.0,124.10344827586206,2.0,2.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,412.0,0.0,1.0,2,-1.620836756391554,-0.22456814956100676
7054,0.0,3.0,30.0,138.3448275862069,2.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,377.0,0.0666666666666666,1.0,2,-1.3464729030140898,0.8054048243126821
7057,0.0,3.0,148.0,135.156462585034,6.0,9.0,42.0,40.0,2.0,12.0,7.0,1.0,1.0,0.0,377.0,0.0135135135135135,0.0,9,4.611744740045867,-3.4710563330205257
7058,0.0,3.0,59.0,197.06896551724137,4.0,4.0,15.0,9.0,5.0,1.0,3.0,1.0,0.0,0.0,329.0,0.0847457627118644,1.0,2,0.5398123288219122,0.8922376841327788
7059,1.0,2.0,215.0,204.5093457943925,12.0,14.0,63.0,48.0,10.0,14.0,16.0,1.0,0.0,0.0,366.0,0.0465116279069767,0.0,7,8.663978245958518,-3.434089665427254
7060,0.0,3.0,53.0,205.75,4.0,4.0,12.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,345.0,0.0754716981132075,1.0,2,0.2363994951441069,0.8538593008219322
7061,0.0,3.0,69.0,179.08823529411765,4.0,4.0,19.0,11.0,8.0,3.0,1.0,1.0,1.0,0.0,356.0,0.1159420289855072,1.0,0,1.1780247971761555,0.4734751932164878
7062,0.0,3.0,51.0,166.96,3.0,3.0,14.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,388.0,0.1568627450980392,1.0,2,0.058463623129071225,1.9946766293876645
7063,0.0,3.0,34.0,109.3030303030303,2.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,347.0,0.0294117647058823,1.0,2,-1.2823071695037374,-0.010811754027642045
7064,0.0,3.0,65.0,254.09375,5.0,5.0,16.0,6.0,10.0,3.0,1.0,1.0,0.0,0.0,367.0,0.1538461538461538,1.0,4,1.3534646832072077,2.044052851562493
7065,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6366612440962167,-0.6233203046393943
7066,0.0,3.0,51.0,160.9,3.0,3.0,13.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,342.0,0.0980392156862745,1.0,2,-0.15058124731601927,1.0149545060583165
7067,0.0,3.0,130.0,195.2325581395349,8.0,9.0,37.0,33.0,2.0,10.0,2.0,1.0,1.0,0.0,342.0,0.0153846153846153,0.0,9,3.974041282698684,-2.5800156780571424
7068,1.0,2.0,58.0,217.4561403508772,4.0,4.0,15.0,6.0,9.0,0.0,2.0,1.0,0.0,0.0,326.0,0.1551724137931034,1.0,8,0.5852476728683922,1.3900253876456052
7069,0.0,3.0,31.0,129.76666666666668,2.0,2.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,417.0,0.032258064516129,1.0,2,-1.4906905073882983,0.2550483634001855
7070,0.0,3.0,74.0,218.73972602739727,5.0,5.0,22.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,408.0,0.1351351351351351,1.0,4,1.4982746262566078,1.747763504850162
7071,1.0,2.0,13.0,21.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.789215748166773,-1.3735959286481867
7072,0.0,3.0,64.0,316.06349206349205,6.0,6.0,15.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,387.0,0.09375,1.0,4,1.5919048758587175,1.5033666513688004
7073,0.0,3.0,13.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6249344043019045,-0.6123537282997626
7074,0.0,3.0,59.0,143.55172413793105,3.0,3.0,18.0,3.0,14.0,0.0,1.0,1.0,0.0,0.0,369.0,0.2372881355932203,1.0,4,0.6128325307181977,3.1480073656295393
7075,0.0,3.0,61.0,211.1,4.0,4.0,17.0,6.0,9.0,0.0,3.0,1.0,0.0,0.0,412.0,0.1475409836065573,1.0,2,0.8806746864714619,2.006397257791156
7076,0.0,3.0,65.0,168.0625,4.0,4.0,17.0,14.0,2.0,5.0,0.0,1.0,1.0,0.0,331.0,0.0307692307692307,0.0,0,0.6352414975698757,-1.0655144769341887
7077,0.0,3.0,13.0,20.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.633436363152781,-0.6203044961459956
