user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,is_advanced,time_to_first_message_sec,error_rate
2924,0.0,3.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2938,1.0,2.0,68.0,196.88059701492537,4.0,4.0,18.0,9.0,9.0,3.0,3.0,1.0,0.0,0.0,375.0,0.5
2941,0.0,3.0,55.0,210.53703703703704,4.0,4.0,15.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,326.0,0.4666666666666667
2947,0.0,3.0,48.0,156.08510638297872,3.0,3.0,11.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,421.0,0.18181818181818182
2960,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2982,0.0,3.0,31.0,123.5,2.0,2.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,373.0,0.5
2998,1.0,2.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3021,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3026,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3032,0.0,3.0,53.0,279.11538461538464,5.0,5.0,12.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,319.0,0.3333333333333333
3037,1.0,2.0,45.0,257.22727272727275,4.0,4.0,9.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,399.0,0.3333333333333333
3039,0.0,3.0,57.0,192.16071428571428,4.0,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,371.0,0.35714285714285715
3042,0.0,3.0,70.0,119.14492753623189,3.0,4.0,17.0,16.0,0.0,6.0,3.0,1.0,1.0,1.0,368.0,0.0
3057,0.0,3.0,85.0,223.52380952380952,6.0,6.0,24.0,14.0,9.0,4.0,1.0,1.0,1.0,1.0,335.0,0.375
3065,0.0,3.0,49.0,161.27083333333334,3.0,3.0,12.0,5.0,6.0,1.0,2.0,1.0,0.0,0.0,372.0,0.5
3066,0.0,3.0,13.0,21.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3087,0.0,3.0,77.0,111.34210526315789,3.0,4.0,21.0,12.0,9.0,3.0,4.0,1.0,1.0,1.0,369.0,0.42857142857142855
3088,1.0,2.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3091,0.0,3.0,93.0,256.3804347826087,7.0,7.0,27.0,14.0,12.0,2.0,3.0,1.0,0.0,0.0,402.0,0.4444444444444444
3099,0.0,3.0,49.0,291.5416666666667,5.0,5.0,11.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,408.0,0.5454545454545454
3113,0.0,3.0,82.0,187.8641975308642,5.0,5.0,23.0,15.0,8.0,5.0,1.0,1.0,1.0,1.0,363.0,0.34782608695652173
3133,0.0,3.0,69.0,125.11764705882354,3.0,3.0,16.0,14.0,1.0,8.0,3.0,1.0,1.0,1.0,357.0,0.0625
3136,0.0,3.0,13.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3154,0.0,3.0,80.0,245.126582278481,6.0,6.0,19.0,8.0,11.0,2.0,2.0,1.0,0.0,0.0,365.0,0.5789473684210527
3158,0.0,3.0,34.0,135.15151515151516,2.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,349.0,0.5
3164,0.0,3.0,44.0,96.25581395348837,2.0,2.0,9.0,8.0,1.0,5.0,0.0,1.0,1.0,1.0,389.0,0.1111111111111111
3182,0.0,3.0,21.0,26.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,405.0,0.0
3189,1.0,2.0,45.0,91.72727272727273,2.0,2.0,10.0,8.0,2.0,4.0,0.0,1.0,1.0,1.0,372.0,0.2
3234,0.0,3.0,68.0,178.34328358208955,4.0,4.0,18.0,7.0,11.0,2.0,4.0,1.0,0.0,0.0,371.0,0.6111111111111112
3236,0.0,3.0,75.0,222.55405405405406,5.0,5.0,19.0,12.0,6.0,1.0,8.0,1.0,0.0,0.0,388.0,0.3157894736842105
3238,0.0,3.0,50.0,163.6122448979592,3.0,3.0,11.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,378.0,0.18181818181818182
3252,0.0,3.0,41.0,98.775,2.0,2.0,9.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,397.0,0.6666666666666666
3258,0.0,3.0,13.0,19.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3266,0.0,3.0,45.0,174.6818181818182,3.0,3.0,10.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,353.0,0.3
3274,0.0,3.0,42.0,184.41463414634146,3.0,3.0,10.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,387.0,0.5
3279,0.0,3.0,75.0,160.22972972972974,4.0,4.0,21.0,19.0,0.0,7.0,1.0,1.0,1.0,1.0,379.0,0.0
3294,0.0,3.0,13.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3295,1.0,2.0,45.0,185.36363636363637,3.0,3.0,10.0,5.0,4.0,0.0,3.0,1.0,0.0,0.0,379.0,0.4
3300,1.0,2.0,80.0,185.58227848101265,5.0,5.0,21.0,18.0,2.0,7.0,3.0,1.0,0.0,0.0,394.0,0.09523809523809523
3321,0.0,3.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3322,0.0,3.0,56.0,148.6,3.0,3.0,15.0,10.0,5.0,1.0,2.0,1.0,0.0,0.0,372.0,0.3333333333333333
3329,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3339,0.0,3.0,13.0,19.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3341,0.0,3.0,94.0,169.3548387096774,5.0,5.0,29.0,23.0,5.0,4.0,4.0,1.0,0.0,0.0,361.0,0.1724137931034483
3343,0.0,3.0,98.0,162.94845360824743,5.0,5.0,28.0,24.0,3.0,11.0,2.0,1.0,1.0,1.0,401.0,0.10714285714285714
3349,0.0,3.0,74.0,246.65753424657535,6.0,6.0,19.0,13.0,4.0,1.0,4.0,1.0,1.0,1.0,392.0,0.21052631578947367
3357,0.0,3.0,267.0,210.95488721804512,16.0,18.0,83.0,71.0,9.0,25.0,2.0,1.0,1.0,1.0,350.0,0.10843373493975904
3363,0.0,3.0,54.0,213.64150943396226,4.0,4.0,14.0,4.0,8.0,0.0,2.0,1.0,0.0,0.0,304.0,0.5714285714285714
3370,0.0,3.0,37.0,126.58333333333333,2.0,2.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,350.0,0.5555555555555556
3384,0.0,3.0,13.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3385,0.0,3.0,69.0,195.5735294117647,5.0,5.0,19.0,9.0,8.0,2.0,1.0,1.0,1.0,1.0,390.0,0.42105263157894735
3398,0.0,3.0,91.0,182.4777777777778,5.0,5.0,27.0,14.0,13.0,1.0,7.0,1.0,0.0,0.0,372.0,0.48148148148148145
3420,0.0,3.0,60.0,213.67796610169492,4.0,4.0,15.0,7.0,8.0,2.0,2.0,1.0,0.0,0.0,360.0,0.5333333333333333
3423,0.0,3.0,128.0,223.30708661417322,8.0,8.0,40.0,29.0,10.0,6.0,5.0,1.0,0.0,0.0,368.0,0.25
3425,0.0,3.0,99.0,157.64285714285714,5.0,5.0,26.0,25.0,1.0,14.0,3.0,1.0,1.0,1.0,403.0,0.038461538461538464
3437,0.0,3.0,58.0,206.3859649122807,4.0,4.0,14.0,9.0,5.0,2.0,2.0,1.0,0.0,0.0,388.0,0.35714285714285715
3438,0.0,3.0,93.0,137.41304347826087,4.0,5.0,27.0,12.0,15.0,2.0,4.0,1.0,0.0,0.0,365.0,0.5555555555555556
3442,1.0,2.0,13.0,20.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3451,1.0,2.0,42.0,184.0,3.0,3.0,8.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,371.0,0.25
3457,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3459,0.0,3.0,114.0,186.71681415929203,7.0,7.0,32.0,30.0,2.0,11.0,3.0,1.0,1.0,1.0,387.0,0.0625
3468,2.0,1.0,232.0,218.7229437229437,15.0,16.0,69.0,62.0,4.0,24.0,7.0,1.0,1.0,1.0,415.0,0.057971014492753624
3474,1.0,2.0,97.0,197.82291666666666,6.0,6.0,27.0,23.0,3.0,6.0,2.0,1.0,1.0,1.0,366.0,0.1111111111111111
3480,1.0,2.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3481,0.0,3.0,118.0,205.991452991453,8.0,8.0,33.0,30.0,2.0,12.0,2.0,1.0,1.0,1.0,352.0,0.06060606060606061
3488,0.0,3.0,44.0,181.41860465116278,3.0,3.0,9.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,348.0,0.2222222222222222
3503,0.0,3.0,91.0,253.51111111111112,7.0,7.0,25.0,11.0,13.0,1.0,6.0,1.0,0.0,0.0,356.0,0.52
3504,0.0,3.0,75.0,115.22972972972973,3.0,4.0,19.0,15.0,2.0,7.0,1.0,1.0,1.0,1.0,346.0,0.10526315789473684
3505,0.0,3.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3508,0.0,3.0,94.0,285.4193548387097,8.0,8.0,27.0,10.0,14.0,2.0,3.0,1.0,0.0,0.0,361.0,0.5185185185185185
3509,1.0,2.0,43.0,184.0,3.0,3.0,11.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,334.0,0.5454545454545454
3520,0.0,3.0,37.0,113.0,2.0,2.0,7.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,346.0,0.42857142857142855
3522,0.0,3.0,52.0,188.86274509803923,3.0,3.0,14.0,5.0,8.0,0.0,2.0,1.0,0.0,0.0,344.0,0.5714285714285714
3539,0.0,3.0,56.0,191.52727272727273,4.0,4.0,14.0,7.0,6.0,0.0,3.0,1.0,0.0,0.0,325.0,0.42857142857142855
3541,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3556,0.0,3.0,57.0,143.875,3.0,3.0,16.0,6.0,10.0,0.0,2.0,1.0,0.0,0.0,398.0,0.625
3563,0.0,3.0,75.0,220.56756756756758,5.0,5.0,18.0,15.0,2.0,2.0,6.0,1.0,0.0,0.0,361.0,0.1111111111111111
3575,0.0,3.0,39.0,190.6578947368421,3.0,3.0,8.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,339.0,0.375
3579,0.0,3.0,13.0,18.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3600,0.0,3.0,106.0,152.88571428571427,5.0,6.0,30.0,21.0,7.0,11.0,4.0,1.0,0.0,0.0,342.0,0.23333333333333334
3621,0.0,3.0,52.0,272.5686274509804,5.0,5.0,12.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,359.0,0.5
3622,0.0,3.0,40.0,105.84615384615384,2.0,2.0,9.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,387.0,0.2222222222222222
3623,0.0,3.0,51.0,159.88,3.0,3.0,14.0,4.0,8.0,0.0,2.0,1.0,0.0,0.0,382.0,0.5714285714285714
3634,0.0,3.0,48.0,164.25531914893617,3.0,3.0,12.0,3.0,8.0,0.0,1.0,1.0,1.0,1.0,381.0,0.6666666666666666
3639,0.0,3.0,231.0,178.0391304347826,12.0,14.0,63.0,59.0,4.0,23.0,12.0,1.0,1.0,1.0,378.0,0.06349206349206349
3645,0.0,3.0,13.0,18.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3649,0.0,3.0,63.0,197.88709677419354,4.0,4.0,16.0,10.0,5.0,2.0,4.0,1.0,0.0,0.0,421.0,0.3125
3659,0.0,3.0,96.0,219.4,7.0,7.0,23.0,20.0,3.0,13.0,1.0,1.0,1.0,1.0,382.0,0.13043478260869565
3669,0.0,3.0,55.0,82.44444444444444,2.0,2.0,14.0,13.0,1.0,5.0,1.0,1.0,1.0,1.0,431.0,0.07142857142857142
3674,0.0,3.0,133.0,273.7651515151515,10.0,10.0,40.0,17.0,22.0,6.0,4.0,1.0,0.0,0.0,421.0,0.55
3675,0.0,3.0,54.0,154.45283018867926,3.0,3.0,14.0,8.0,4.0,0.0,5.0,1.0,0.0,0.0,335.0,0.2857142857142857
3681,0.0,3.0,51.0,221.12,4.0,4.0,13.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,402.0,0.5384615384615384
3683,0.0,3.0,38.0,112.37837837837837,2.0,2.0,8.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,432.0,0.375
3688,0.0,3.0,62.0,129.86885245901638,3.0,3.0,18.0,11.0,7.0,0.0,2.0,1.0,1.0,1.0,379.0,0.3888888888888889
3693,0.0,3.0,144.0,196.16083916083917,9.0,9.0,42.0,39.0,1.0,13.0,2.0,1.0,1.0,1.0,376.0,0.023809523809523808
3702,0.0,3.0,68.0,271.910447761194,6.0,6.0,17.0,8.0,7.0,1.0,3.0,1.0,0.0,0.0,351.0,0.4117647058823529
3703,1.0,2.0,88.0,224.05747126436782,6.0,6.0,25.0,12.0,12.0,2.0,5.0,1.0,0.0,0.0,336.0,0.48
3714,0.0,3.0,103.0,222.33333333333334,7.0,7.0,33.0,9.0,20.0,3.0,3.0,1.0,0.0,0.0,317.0,0.6060606060606061
3718,0.0,3.0,48.0,104.44680851063829,2.0,2.0,13.0,3.0,10.0,0.0,2.0,1.0,0.0,0.0,387.0,0.7692307692307693
3727,0.0,3.0,75.0,174.51351351351352,4.0,4.0,20.0,11.0,9.0,4.0,5.0,1.0,0.0,0.0,408.0,0.45
3729,0.0,3.0,13.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3762,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3790,0.0,3.0,163.0,191.82716049382717,9.0,10.0,49.0,40.0,5.0,12.0,5.0,1.0,1.0,1.0,356.0,0.10204081632653061
3791,0.0,3.0,122.0,241.98347107438016,9.0,11.0,33.0,21.0,11.0,4.0,3.0,1.0,1.0,1.0,404.0,0.3333333333333333
3827,0.0,3.0,81.0,270.9625,7.0,7.0,23.0,8.0,12.0,1.0,2.0,1.0,0.0,0.0,389.0,0.5217391304347826
3832,0.0,3.0,44.0,164.4418604651163,3.0,3.0,10.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,366.0,0.6
3838,0.0,3.0,64.0,238.76190476190476,5.0,5.0,18.0,4.0,11.0,0.0,2.0,1.0,0.0,0.0,389.0,0.6111111111111112
3844,0.0,3.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3856,0.0,3.0,72.0,214.1549295774648,5.0,5.0,18.0,11.0,7.0,2.0,4.0,1.0,1.0,1.0,421.0,0.3888888888888889
3857,0.0,3.0,13.0,22.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3858,0.0,3.0,54.0,227.69811320754718,4.0,4.0,14.0,4.0,8.0,0.0,2.0,1.0,0.0,0.0,360.0,0.5714285714285714
3866,0.0,3.0,68.0,229.80597014925374,5.0,6.0,18.0,5.0,10.0,0.0,2.0,1.0,0.0,0.0,401.0,0.5555555555555556
3869,1.0,2.0,36.0,209.34285714285716,3.0,3.0,8.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,379.0,0.5
3878,1.0,2.0,80.0,227.0126582278481,6.0,6.0,23.0,10.0,11.0,0.0,4.0,1.0,0.0,0.0,385.0,0.4782608695652174
3891,1.0,2.0,46.0,223.26666666666668,4.0,4.0,10.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,407.0,0.5
3894,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3909,0.0,3.0,74.0,203.13698630136986,5.0,5.0,21.0,13.0,8.0,1.0,1.0,1.0,1.0,1.0,326.0,0.38095238095238093
3926,0.0,3.0,49.0,176.58333333333334,3.0,3.0,9.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,428.0,0.5555555555555556
3929,0.0,3.0,189.0,216.20744680851064,12.0,12.0,57.0,48.0,8.0,7.0,19.0,1.0,0.0,0.0,351.0,0.14035087719298245
3937,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3943,0.0,3.0,13.0,19.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3950,0.0,3.0,52.0,222.50980392156862,4.0,4.0,11.0,6.0,4.0,2.0,3.0,1.0,0.0,0.0,397.0,0.36363636363636365
3961,0.0,3.0,56.0,254.87272727272727,5.0,5.0,13.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,371.0,0.46153846153846156
3966,0.0,3.0,49.0,155.66666666666666,3.0,3.0,11.0,8.0,2.0,1.0,4.0,1.0,0.0,0.0,361.0,0.18181818181818182
3968,0.0,3.0,74.0,202.2054794520548,5.0,5.0,20.0,11.0,8.0,3.0,3.0,1.0,0.0,0.0,378.0,0.4
3973,0.0,3.0,82.0,183.66666666666666,5.0,5.0,21.0,19.0,2.0,8.0,2.0,1.0,1.0,1.0,407.0,0.09523809523809523
3987,0.0,3.0,49.0,163.3125,3.0,3.0,13.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,347.0,0.6153846153846154
3989,0.0,3.0,41.0,115.45,2.0,2.0,10.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,335.0,0.5
4002,0.0,3.0,105.0,271.02884615384613,9.0,9.0,30.0,18.0,11.0,2.0,2.0,1.0,1.0,1.0,393.0,0.36666666666666664
4012,0.0,3.0,60.0,203.61016949152543,4.0,4.0,15.0,9.0,5.0,2.0,3.0,1.0,0.0,0.0,381.0,0.3333333333333333
4018,1.0,2.0,69.0,123.95588235294117,3.0,3.0,17.0,16.0,1.0,4.0,8.0,1.0,0.0,0.0,365.0,0.058823529411764705
4021,0.0,3.0,78.0,239.3896103896104,6.0,6.0,22.0,6.0,14.0,1.0,3.0,1.0,0.0,0.0,374.0,0.6363636363636364
4033,0.0,3.0,97.0,256.2083333333333,7.0,7.0,30.0,11.0,17.0,2.0,2.0,1.0,0.0,0.0,429.0,0.5666666666666667
4039,0.0,3.0,74.0,146.97260273972603,4.0,5.0,20.0,12.0,7.0,2.0,2.0,1.0,1.0,1.0,375.0,0.35
4045,0.0,3.0,13.0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4053,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4063,1.0,2.0,13.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4067,1.0,2.0,100.0,155.04040404040404,5.0,5.0,31.0,23.0,8.0,5.0,4.0,1.0,0.0,0.0,364.0,0.25806451612903225
4068,0.0,3.0,53.0,203.55769230769232,4.0,4.0,12.0,7.0,3.0,2.0,3.0,1.0,0.0,0.0,348.0,0.25
4074,0.0,3.0,47.0,170.65217391304347,3.0,3.0,12.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,381.0,0.75
4117,0.0,3.0,101.0,122.14,4.0,5.0,27.0,27.0,0.0,9.0,4.0,1.0,1.0,1.0,339.0,0.0
4122,0.0,3.0,40.0,110.41025641025641,2.0,2.0,10.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,362.0,0.6
4128,0.0,3.0,26.0,25.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,330.0,0.5
4135,2.0,1.0,13.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4144,1.0,2.0,43.0,104.45238095238095,2.0,2.0,10.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,370.0,0.4
4145,0.0,3.0,52.0,215.4313725490196,4.0,4.0,13.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,369.0,0.3076923076923077
4170,2.0,1.0,13.0,21.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4186,0.0,3.0,53.0,274.8269230769231,5.0,5.0,12.0,3.0,7.0,0.0,2.0,1.0,0.0,0.0,337.0,0.5833333333333334
4188,0.0,3.0,54.0,163.39622641509433,3.0,3.0,15.0,4.0,10.0,1.0,1.0,1.0,0.0,0.0,358.0,0.6666666666666666
4191,0.0,3.0,80.0,222.86075949367088,6.0,6.0,22.0,8.0,13.0,2.0,3.0,1.0,0.0,0.0,424.0,0.5909090909090909
4193,0.0,3.0,79.0,139.43589743589743,4.0,4.0,22.0,15.0,5.0,8.0,2.0,1.0,1.0,1.0,350.0,0.22727272727272727
4201,0.0,3.0,77.0,194.3684210526316,5.0,5.0,23.0,9.0,11.0,2.0,3.0,1.0,0.0,0.0,370.0,0.4782608695652174
4205,0.0,3.0,75.0,218.1081081081081,5.0,5.0,18.0,6.0,11.0,1.0,4.0,1.0,0.0,0.0,396.0,0.6111111111111112
4208,0.0,3.0,95.0,200.98936170212767,6.0,6.0,29.0,16.0,12.0,1.0,5.0,1.0,0.0,0.0,412.0,0.41379310344827586
4210,0.0,3.0,56.0,197.47272727272727,4.0,4.0,13.0,7.0,6.0,3.0,0.0,1.0,1.0,1.0,400.0,0.46153846153846156
4244,0.0,3.0,38.0,111.48648648648648,2.0,2.0,8.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,339.0,0.375
4246,0.0,3.0,153.0,215.96052631578948,10.0,10.0,49.0,43.0,4.0,11.0,1.0,1.0,1.0,1.0,300.0,0.08163265306122448
4248,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4267,1.0,2.0,54.0,280.64150943396226,5.0,5.0,13.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,372.0,0.5384615384615384
4280,0.0,3.0,64.0,202.11111111111111,4.0,4.0,15.0,9.0,6.0,0.0,8.0,1.0,0.0,0.0,418.0,0.4
4287,1.0,2.0,49.0,234.02083333333334,4.0,4.0,11.0,4.0,6.0,0.0,2.0,1.0,0.0,0.0,381.0,0.5454545454545454
4291,0.0,3.0,78.0,204.2987012987013,5.0,5.0,19.0,16.0,3.0,10.0,0.0,1.0,1.0,1.0,397.0,0.15789473684210525
4292,0.0,3.0,43.0,174.45238095238096,3.0,3.0,9.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,394.0,0.5555555555555556
4306,0.0,3.0,55.0,140.90740740740742,3.0,3.0,13.0,11.0,2.0,3.0,2.0,1.0,1.0,1.0,352.0,0.15384615384615385
4307,0.0,3.0,63.0,181.3548387096774,4.0,4.0,17.0,8.0,9.0,0.0,0.0,1.0,1.0,1.0,375.0,0.5294117647058824
4313,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4323,0.0,3.0,46.0,164.73333333333332,3.0,3.0,10.0,4.0,6.0,0.0,3.0,1.0,0.0,0.0,343.0,0.6
4327,0.0,3.0,40.0,126.76923076923077,2.0,2.0,8.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,353.0,0.125
4329,1.0,2.0,60.0,185.20338983050848,4.0,4.0,17.0,5.0,9.0,1.0,2.0,1.0,0.0,0.0,334.0,0.5294117647058824
4333,0.0,3.0,62.0,233.88524590163934,5.0,5.0,14.0,8.0,6.0,1.0,4.0,1.0,0.0,0.0,359.0,0.42857142857142855
4334,0.0,3.0,41.0,189.8,3.0,3.0,10.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,379.0,0.7
4337,1.0,2.0,70.0,163.28985507246378,4.0,4.0,19.0,5.0,13.0,2.0,2.0,1.0,0.0,0.0,333.0,0.6842105263157895
4339,0.0,3.0,58.0,201.75438596491227,4.0,4.0,14.0,5.0,9.0,3.0,1.0,1.0,0.0,0.0,408.0,0.6428571428571429
4352,0.0,3.0,63.0,178.20967741935485,4.0,4.0,17.0,6.0,10.0,1.0,3.0,1.0,0.0,0.0,388.0,0.5882352941176471
4353,0.0,3.0,41.0,115.175,2.0,2.0,9.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,393.0,0.5555555555555556
4356,1.0,2.0,26.0,27.32,1.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,378.0,0.5
4373,0.0,3.0,96.0,277.7684210526316,8.0,8.0,28.0,11.0,14.0,1.0,4.0,1.0,0.0,0.0,398.0,0.5
4374,0.0,3.0,79.0,260.0769230769231,7.0,7.0,18.0,11.0,7.0,2.0,5.0,1.0,1.0,1.0,335.0,0.3888888888888889
4394,0.0,3.0,70.0,273.57971014492756,6.0,6.0,18.0,8.0,9.0,0.0,3.0,1.0,0.0,0.0,420.0,0.5
4400,0.0,3.0,73.0,172.88888888888889,4.0,4.0,19.0,14.0,4.0,5.0,5.0,1.0,0.0,0.0,393.0,0.21052631578947367
4402,1.0,2.0,13.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4408,2.0,1.0,55.0,204.40740740740742,4.0,4.0,13.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,375.0,0.23076923076923078
4412,0.0,3.0,100.0,225.3939393939394,7.0,7.0,30.0,16.0,13.0,3.0,2.0,1.0,1.0,1.0,346.0,0.43333333333333335
4418,0.0,3.0,13.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4430,1.0,2.0,65.0,176.78125,4.0,4.0,13.0,12.0,1.0,4.0,2.0,1.0,1.0,1.0,338.0,0.07692307692307693
4441,0.0,3.0,106.0,152.24761904761905,5.0,5.0,30.0,25.0,5.0,7.0,10.0,1.0,0.0,0.0,334.0,0.16666666666666666
4451,0.0,3.0,44.0,103.74418604651163,2.0,2.0,10.0,4.0,6.0,3.0,0.0,1.0,1.0,1.0,318.0,0.6
4454,0.0,3.0,13.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4456,0.0,3.0,88.0,200.42528735632183,5.0,5.0,27.0,11.0,13.0,2.0,6.0,1.0,0.0,0.0,400.0,0.48148148148148145
4465,0.0,3.0,79.0,238.73076923076923,6.0,6.0,23.0,5.0,16.0,1.0,2.0,1.0,0.0,0.0,413.0,0.6956521739130435
4466,0.0,3.0,89.0,174.95454545454547,5.0,5.0,23.0,22.0,1.0,6.0,8.0,1.0,0.0,0.0,349.0,0.043478260869565216
