user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,goals_creative,goals_professional,goals_personal_dev,goals_social_entertain,assist_detailed,assist_concise,interest_creative_arts,interest_practical,interest_outdoor,interest_intellectual,interest_business_tech,interest_lifestyle
5755,0.0,3.0,37.0,124.44444444444444,2.0,2.0,8.0,2.0,6.0,1.0,0.0,1.0,0.0,310.0,0.1621621621621621,1.0,0,1,1,0,1,0,1,0,1,1,0,0
5756,0.0,3.0,44.0,173.09302325581396,3.0,3.0,10.0,5.0,4.0,1.0,1.0,1.0,0.0,352.0,0.0909090909090909,1.0,0,1,0,1,1,0,1,0,1,1,0,1
5758,0.0,3.0,39.0,118.23684210526316,2.0,2.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,309.0,0.1282051282051282,1.0,1,1,0,1,1,0,1,0,0,1,0,0
5761,0.0,3.0,78.0,288.3246753246753,7.0,7.0,20.0,9.0,9.0,3.0,2.0,1.0,0.0,395.0,0.1153846153846153,1.0,1,1,1,0,1,0,1,0,0,0,0,0
5764,0.0,3.0,107.0,223.2924528301887,7.0,7.0,29.0,16.0,13.0,1.0,7.0,1.0,0.0,318.0,0.1214953271028037,1.0,0,1,1,1,1,0,1,1,0,1,0,0
5765,0.0,3.0,45.0,185.04545454545453,3.0,3.0,10.0,5.0,5.0,1.0,1.0,1.0,0.0,365.0,0.1111111111111111,1.0,0,1,1,1,1,0,1,0,0,0,0,0
5769,0.0,3.0,84.0,232.289156626506,6.0,6.0,23.0,11.0,11.0,3.0,4.0,1.0,0.0,388.0,0.1309523809523809,1.0,1,1,1,0,1,0,0,1,0,0,0,0
5772,0.0,3.0,86.0,264.49411764705883,7.0,7.0,23.0,9.0,12.0,3.0,4.0,1.0,0.0,384.0,0.1395348837209302,1.0,1,1,0,0,1,0,1,1,1,0,0,1
5783,0.0,3.0,65.0,241.09375,5.0,5.0,16.0,7.0,8.0,2.0,3.0,1.0,0.0,383.0,0.123076923076923,1.0,0,1,1,1,1,0,0,0,0,1,0,1
5785,0.0,3.0,63.0,125.06451612903226,3.0,3.0,16.0,11.0,5.0,3.0,4.0,1.0,1.0,350.0,0.0793650793650793,1.0,0,1,0,1,1,0,1,1,1,0,0,1
5789,0.0,3.0,47.0,96.97826086956522,2.0,2.0,12.0,7.0,5.0,0.0,2.0,1.0,1.0,378.0,0.1063829787234042,1.0,1,1,0,0,1,0,0,0,0,1,0,0
5792,0.0,3.0,80.0,230.1012658227848,6.0,6.0,23.0,6.0,15.0,3.0,1.0,1.0,0.0,393.0,0.1875,1.0,1,1,1,0,1,0,1,0,0,0,0,1
5793,0.0,3.0,75.0,212.67567567567568,5.0,5.0,20.0,9.0,11.0,1.0,5.0,1.0,0.0,403.0,0.1466666666666666,1.0,1,1,1,0,1,0,1,0,1,0,0,0
5794,0.0,3.0,69.0,218.58823529411765,5.0,5.0,19.0,7.0,12.0,1.0,1.0,1.0,0.0,373.0,0.1739130434782608,1.0,1,1,0,0,1,0,0,1,1,1,0,0
5796,0.0,3.0,30.0,148.55172413793105,2.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,355.0,0.1,1.0,1,1,1,0,1,0,1,1,1,0,0,1
5797,0.0,3.0,89.0,218.4090909090909,6.0,6.0,28.0,8.0,17.0,2.0,2.0,1.0,0.0,364.0,0.1910112359550561,1.0,1,1,0,1,1,0,0,0,0,0,0,1
5799,0.0,3.0,63.0,223.98387096774192,5.0,5.0,17.0,7.0,8.0,1.0,1.0,1.0,0.0,381.0,0.1269841269841269,1.0,1,1,0,1,1,0,1,0,0,0,0,0
5804,0.0,3.0,27.0,29.846153846153847,1.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,368.0,0.1111111111111111,1.0,1,1,0,0,1,0,1,1,1,0,0,1
5816,0.0,3.0,47.0,252.32608695652172,4.0,4.0,9.0,4.0,4.0,2.0,2.0,1.0,0.0,375.0,0.0851063829787234,1.0,0,1,1,0,1,0,1,0,1,1,0,1
5819,0.0,3.0,68.0,160.9402985074627,4.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,322.0,0.088235294117647,1.0,0,1,1,0,1,0,0,1,1,0,0,0
5820,0.0,3.0,44.0,109.32558139534883,2.0,2.0,11.0,4.0,7.0,1.0,1.0,1.0,0.0,405.0,0.1590909090909091,1.0,1,1,0,0,1,0,1,0,1,0,0,0
5823,0.0,3.0,63.0,224.80645161290323,5.0,5.0,16.0,6.0,8.0,1.0,3.0,1.0,0.0,421.0,0.1269841269841269,1.0,1,1,1,0,1,0,0,1,1,0,0,0
5835,0.0,3.0,85.0,288.8928571428572,7.0,7.0,23.0,12.0,10.0,1.0,4.0,1.0,0.0,378.0,0.1176470588235294,1.0,0,1,0,1,1,0,1,0,0,1,0,0
5836,0.0,3.0,66.0,198.1846153846154,4.0,4.0,18.0,7.0,11.0,3.0,1.0,1.0,0.0,355.0,0.1666666666666666,1.0,1,1,1,0,1,0,1,1,0,0,0,1
5839,0.0,3.0,66.0,141.4,3.0,3.0,19.0,8.0,10.0,2.0,4.0,1.0,0.0,385.0,0.1515151515151515,1.0,1,1,1,0,1,0,1,0,1,0,0,0
5840,0.0,3.0,58.0,214.3684210526316,4.0,4.0,15.0,7.0,8.0,1.0,1.0,1.0,0.0,364.0,0.1379310344827586,1.0,1,1,0,1,1,0,1,1,1,0,0,0
5848,0.0,3.0,41.0,129.4,2.0,2.0,10.0,4.0,6.0,1.0,0.0,1.0,0.0,375.0,0.1463414634146341,1.0,1,1,0,1,1,0,1,1,0,1,0,0
5852,0.0,3.0,38.0,116.45945945945944,2.0,2.0,8.0,4.0,4.0,1.0,0.0,1.0,1.0,352.0,0.1052631578947368,1.0,0,1,0,1,1,0,0,0,0,1,0,0
5854,0.0,3.0,72.0,208.6056338028169,5.0,6.0,18.0,9.0,7.0,0.0,5.0,1.0,0.0,346.0,0.0972222222222222,1.0,1,1,0,0,1,0,0,1,0,0,0,0
5859,0.0,3.0,28.0,139.74074074074073,2.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,341.0,0.0357142857142857,1.0,0,1,0,1,1,0,1,0,0,0,0,1
5861,0.0,3.0,66.0,175.7846153846154,4.0,4.0,16.0,5.0,11.0,1.0,1.0,1.0,0.0,405.0,0.1666666666666666,1.0,0,1,0,1,1,0,1,0,0,1,0,0
5868,0.0,3.0,44.0,106.4186046511628,2.0,2.0,12.0,4.0,7.0,0.0,1.0,1.0,0.0,343.0,0.1590909090909091,1.0,0,1,1,1,1,0,1,1,0,0,0,0
5869,0.0,3.0,51.0,159.06,3.0,3.0,12.0,6.0,5.0,0.0,5.0,1.0,0.0,325.0,0.0980392156862745,1.0,1,1,0,0,1,0,0,1,0,0,0,0
5871,0.0,3.0,55.0,227.35185185185185,4.0,4.0,13.0,6.0,4.0,2.0,4.0,1.0,0.0,388.0,0.0727272727272727,1.0,0,1,1,0,1,0,0,1,1,1,0,0
5873,0.0,3.0,49.0,161.875,3.0,3.0,13.0,3.0,9.0,1.0,0.0,1.0,0.0,370.0,0.1836734693877551,1.0,1,1,0,0,1,0,0,0,0,1,0,0
5877,0.0,3.0,43.0,194.3571428571429,3.0,3.0,9.0,4.0,4.0,1.0,2.0,1.0,0.0,393.0,0.0930232558139534,1.0,1,1,0,0,1,0,0,1,1,0,0,0
5881,0.0,3.0,74.0,202.94520547945208,5.0,5.0,20.0,11.0,9.0,4.0,0.0,1.0,1.0,380.0,0.1216216216216216,1.0,0,1,1,1,1,0,1,1,0,1,0,1
5884,0.0,3.0,41.0,109.6,2.0,2.0,10.0,4.0,5.0,0.0,1.0,1.0,1.0,351.0,0.1219512195121951,1.0,0,1,1,0,1,0,1,0,1,1,0,1
5885,0.0,3.0,60.0,152.135593220339,3.0,3.0,17.0,5.0,12.0,1.0,2.0,1.0,0.0,372.0,0.2,1.0,1,1,0,0,1,0,1,1,0,1,0,1
5887,0.0,3.0,32.0,127.3225806451613,2.0,2.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,400.0,0.03125,1.0,1,1,0,0,1,0,1,0,0,1,0,0
5888,0.0,3.0,41.0,199.85,3.0,3.0,8.0,4.0,4.0,0.0,2.0,1.0,0.0,383.0,0.0975609756097561,1.0,1,1,0,0,1,0,0,1,0,0,0,0
5890,0.0,3.0,84.0,211.4578313253012,6.0,6.0,24.0,14.0,9.0,3.0,1.0,1.0,1.0,363.0,0.1071428571428571,1.0,1,1,0,0,1,0,0,0,0,0,0,1
5896,0.0,3.0,76.0,165.17333333333335,4.0,4.0,23.0,7.0,14.0,4.0,2.0,1.0,0.0,398.0,0.1842105263157894,1.0,0,1,1,0,1,0,1,1,1,0,0,0
5901,0.0,3.0,65.0,179.65625,4.0,4.0,19.0,6.0,12.0,1.0,1.0,1.0,0.0,370.0,0.1846153846153846,1.0,1,1,0,0,1,0,1,0,0,0,0,1
5905,0.0,3.0,49.0,161.14583333333334,3.0,4.0,12.0,3.0,6.0,0.0,1.0,1.0,0.0,387.0,0.1224489795918367,1.0,0,1,1,1,1,0,0,1,1,1,0,1
5911,0.0,3.0,73.0,223.11111111111111,5.0,5.0,22.0,7.0,12.0,0.0,3.0,1.0,0.0,359.0,0.1643835616438356,1.0,0,1,1,0,1,0,1,0,0,0,0,0
5912,0.0,3.0,66.0,143.3230769230769,3.0,3.0,20.0,6.0,13.0,1.0,3.0,1.0,0.0,361.0,0.1969696969696969,1.0,1,1,0,0,1,0,0,1,1,0,0,0
5915,0.0,3.0,51.0,231.16,4.0,4.0,13.0,5.0,6.0,0.0,1.0,1.0,0.0,358.0,0.1176470588235294,1.0,0,1,1,0,1,0,0,0,1,0,0,0
5917,0.0,3.0,51.0,207.86,4.0,4.0,10.0,5.0,5.0,1.0,4.0,1.0,0.0,375.0,0.0980392156862745,1.0,1,1,1,0,1,0,1,0,0,1,0,1
5919,0.0,3.0,66.0,179.0,4.0,4.0,17.0,8.0,8.0,2.0,5.0,1.0,0.0,379.0,0.1212121212121212,1.0,1,1,0,0,1,0,0,1,0,0,0,1
5936,0.0,3.0,125.0,256.4596774193548,10.0,10.0,38.0,23.0,13.0,3.0,3.0,1.0,1.0,345.0,0.104,1.0,0,1,0,1,1,0,0,1,1,1,0,0
5941,0.0,3.0,81.0,216.075,6.0,6.0,21.0,14.0,7.0,2.0,4.0,1.0,1.0,387.0,0.0864197530864197,1.0,1,1,0,0,1,0,1,1,0,0,0,0
5942,0.0,3.0,61.0,248.1833333333333,5.0,5.0,13.0,8.0,5.0,1.0,5.0,1.0,0.0,426.0,0.081967213114754,1.0,1,1,1,0,1,0,0,0,0,0,0,1
5949,0.0,3.0,50.0,154.30612244897958,3.0,3.0,13.0,8.0,4.0,0.0,1.0,1.0,1.0,334.0,0.08,1.0,1,1,0,1,1,0,1,0,1,0,0,0
5953,0.0,3.0,30.0,147.86206896551724,2.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,338.0,0.0333333333333333,1.0,0,1,0,1,1,0,1,0,0,0,0,0
5962,0.0,3.0,70.0,215.43478260869568,5.0,5.0,20.0,6.0,12.0,2.0,1.0,1.0,0.0,350.0,0.1714285714285714,1.0,1,1,0,0,1,0,1,0,0,0,0,0
5965,0.0,3.0,40.0,190.71794871794876,3.0,3.0,9.0,3.0,5.0,0.0,0.0,1.0,0.0,370.0,0.125,1.0,1,1,0,1,1,0,0,0,0,0,0,1
5966,0.0,3.0,56.0,280.2181818181818,5.0,5.0,13.0,6.0,6.0,0.0,2.0,1.0,0.0,352.0,0.1071428571428571,1.0,0,1,0,1,1,0,1,0,0,0,0,0
5967,0.0,3.0,101.0,229.55,7.0,7.0,31.0,14.0,16.0,2.0,3.0,1.0,0.0,407.0,0.1584158415841584,1.0,0,1,1,1,1,0,1,0,0,1,0,0
5974,0.0,3.0,77.0,251.82894736842104,6.0,6.0,22.0,7.0,12.0,2.0,2.0,1.0,0.0,311.0,0.1558441558441558,1.0,0,1,1,0,1,0,1,0,1,0,0,1
5979,0.0,3.0,50.0,231.9387755102041,4.0,4.0,12.0,3.0,7.0,0.0,2.0,1.0,0.0,337.0,0.14,1.0,1,1,0,0,1,0,1,0,1,0,0,0
5980,0.0,3.0,68.0,220.98507462686567,5.0,5.0,17.0,11.0,5.0,2.0,4.0,1.0,0.0,355.0,0.0735294117647058,1.0,1,1,1,0,1,0,1,0,1,1,0,0
5981,0.0,3.0,89.0,222.8068181818182,6.0,6.0,25.0,12.0,12.0,5.0,3.0,1.0,0.0,382.0,0.1348314606741573,1.0,0,1,1,0,1,0,1,1,1,1,0,0
5984,0.0,3.0,78.0,195.3116883116883,5.0,5.0,23.0,9.0,13.0,2.0,1.0,1.0,1.0,363.0,0.1666666666666666,1.0,1,1,0,0,1,0,1,0,1,0,0,0
5987,0.0,3.0,37.0,113.41666666666669,2.0,2.0,6.0,3.0,3.0,0.0,2.0,1.0,0.0,349.0,0.081081081081081,1.0,0,1,0,1,1,0,0,0,1,1,0,0
5988,0.0,3.0,52.0,158.84313725490196,3.0,3.0,12.0,7.0,5.0,1.0,4.0,1.0,0.0,367.0,0.0961538461538461,1.0,1,1,0,0,1,0,0,1,0,0,0,0
5994,0.0,3.0,26.0,27.88,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,401.0,0.0,1.0,1,1,0,0,1,0,1,0,1,0,0,0
5995,0.0,3.0,61.0,198.56666666666663,4.0,4.0,16.0,7.0,8.0,0.0,3.0,1.0,1.0,389.0,0.1311475409836065,1.0,0,1,1,1,1,0,1,0,1,1,0,1
5997,0.0,3.0,83.0,268.3536585365854,7.0,7.0,21.0,12.0,8.0,3.0,4.0,1.0,0.0,342.0,0.0963855421686747,1.0,0,1,1,1,1,0,1,1,0,1,0,1
6001,0.0,3.0,92.0,175.6043956043956,5.0,5.0,28.0,11.0,15.0,3.0,3.0,1.0,0.0,354.0,0.1630434782608695,1.0,1,1,0,0,1,0,1,1,1,0,0,0
6006,0.0,3.0,70.0,210.0,5.0,5.0,19.0,10.0,8.0,1.0,3.0,1.0,0.0,376.0,0.1142857142857142,1.0,1,1,1,0,1,0,1,0,1,0,0,1
6018,0.0,3.0,58.0,213.80701754385964,4.0,4.0,15.0,6.0,9.0,1.0,1.0,1.0,0.0,384.0,0.1551724137931034,1.0,1,1,0,1,1,0,1,1,0,0,0,1
6021,0.0,3.0,52.0,242.4705882352941,4.0,4.0,12.0,6.0,4.0,3.0,1.0,1.0,0.0,325.0,0.0769230769230769,1.0,0,1,0,1,1,0,0,0,1,1,0,1
6024,0.0,3.0,59.0,283.0344827586207,5.0,5.0,12.0,9.0,3.0,1.0,5.0,1.0,0.0,377.0,0.0508474576271186,1.0,1,1,0,0,1,0,0,0,0,1,0,0
6025,0.0,3.0,36.0,133.2,2.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,345.0,0.0277777777777777,1.0,1,1,1,0,1,0,1,1,0,0,0,1
6029,0.0,3.0,88.0,256.3103448275862,7.0,7.0,25.0,8.0,16.0,3.0,1.0,1.0,0.0,377.0,0.1818181818181818,1.0,1,1,0,1,1,0,0,1,0,0,0,0
6035,0.0,3.0,54.0,211.26415094339623,4.0,4.0,15.0,5.0,7.0,1.0,0.0,1.0,0.0,343.0,0.1296296296296296,1.0,1,1,0,0,1,0,1,0,1,0,0,0
6044,0.0,3.0,80.0,231.40506329113924,6.0,6.0,23.0,6.0,15.0,2.0,2.0,1.0,0.0,343.0,0.1875,1.0,0,1,1,1,1,0,1,1,1,0,0,1
6052,0.0,3.0,66.0,244.09230769230768,5.0,5.0,19.0,7.0,8.0,1.0,2.0,1.0,0.0,359.0,0.1212121212121212,1.0,1,1,0,0,1,0,0,1,0,0,0,0
6053,0.0,3.0,64.0,227.984126984127,5.0,5.0,18.0,6.0,9.0,1.0,1.0,1.0,0.0,338.0,0.140625,1.0,0,1,1,0,1,0,1,0,0,0,0,1
6054,0.0,3.0,66.0,295.4769230769231,6.0,6.0,16.0,10.0,4.0,2.0,2.0,1.0,0.0,365.0,0.0606060606060606,1.0,1,1,0,0,1,0,0,0,0,1,0,0
6055,0.0,3.0,48.0,172.0212765957447,3.0,3.0,12.0,3.0,9.0,0.0,1.0,1.0,0.0,392.0,0.1875,1.0,0,1,1,0,1,0,1,0,0,0,0,1
6059,0.0,3.0,35.0,31.97058823529412,1.0,1.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0,360.0,0.1714285714285714,1.0,0,1,1,0,1,0,1,1,0,1,0,1
6060,0.0,3.0,77.0,212.23684210526315,6.0,6.0,21.0,12.0,8.0,3.0,0.0,1.0,1.0,364.0,0.1038961038961039,1.0,1,1,0,0,1,0,1,1,1,1,0,0
6061,0.0,3.0,93.0,209.91304347826087,6.0,7.0,25.0,11.0,14.0,1.0,6.0,1.0,0.0,361.0,0.1505376344086021,1.0,1,1,0,0,1,0,1,1,1,0,0,0
6064,0.0,3.0,50.0,160.28571428571428,3.0,3.0,12.0,6.0,6.0,0.0,3.0,1.0,0.0,330.0,0.12,1.0,1,1,0,1,1,0,1,0,0,1,0,0
6071,0.0,3.0,34.0,124.27272727272728,2.0,2.0,6.0,4.0,2.0,0.0,1.0,1.0,1.0,348.0,0.0588235294117647,1.0,0,1,1,0,1,0,1,0,1,0,0,0
6076,0.0,3.0,62.0,187.04918032786884,4.0,4.0,18.0,6.0,10.0,1.0,1.0,1.0,0.0,361.0,0.1612903225806451,1.0,0,1,1,0,1,0,1,1,0,1,0,1
6079,0.0,3.0,95.0,160.64893617021278,5.0,5.0,32.0,15.0,14.0,2.0,2.0,1.0,1.0,323.0,0.1473684210526315,1.0,1,1,0,0,1,0,1,1,1,1,0,0
6080,0.0,3.0,32.0,112.58064516129032,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,330.0,0.0625,1.0,0,1,1,0,1,0,0,1,0,0,0,1
6083,0.0,3.0,51.0,167.48,3.0,3.0,14.0,4.0,9.0,0.0,1.0,1.0,0.0,321.0,0.1764705882352941,1.0,1,1,1,0,1,0,1,1,1,0,0,0
6085,0.0,3.0,46.0,169.9777777777778,3.0,3.0,11.0,6.0,4.0,1.0,0.0,1.0,1.0,380.0,0.0869565217391304,1.0,1,1,0,0,1,0,1,0,0,0,0,0
6090,0.0,3.0,60.0,194.98305084745763,4.0,4.0,17.0,7.0,8.0,0.0,2.0,1.0,0.0,394.0,0.1333333333333333,1.0,0,1,1,0,1,0,1,1,1,0,0,0
6092,0.0,3.0,69.0,184.39705882352945,4.0,4.0,18.0,9.0,9.0,2.0,5.0,1.0,0.0,377.0,0.1304347826086956,1.0,1,1,1,0,1,0,1,0,1,1,0,0
6096,0.0,3.0,35.0,239.9705882352941,3.0,3.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,319.0,0.0857142857142857,1.0,0,1,1,0,1,0,1,0,0,0,0,1
6099,0.0,3.0,43.0,175.6904761904762,3.0,3.0,10.0,4.0,5.0,0.0,1.0,1.0,0.0,398.0,0.1162790697674418,1.0,0,1,1,1,1,0,1,0,1,0,0,0
6101,0.0,3.0,68.0,178.76119402985074,4.0,4.0,20.0,7.0,10.0,1.0,4.0,1.0,0.0,368.0,0.1470588235294117,1.0,0,1,1,0,1,0,1,0,0,1,0,1
6105,0.0,3.0,86.0,200.11764705882356,5.0,6.0,25.0,10.0,11.0,1.0,6.0,1.0,0.0,406.0,0.127906976744186,1.0,1,1,1,0,1,0,0,0,1,0,0,0
6108,0.0,3.0,91.0,243.9111111111111,7.0,7.0,27.0,9.0,16.0,1.0,3.0,1.0,0.0,389.0,0.1758241758241758,1.0,1,1,0,0,1,0,1,0,0,0,0,0
6109,0.0,3.0,69.0,166.80882352941177,4.0,4.0,20.0,6.0,13.0,1.0,3.0,1.0,0.0,349.0,0.1884057971014492,1.0,1,1,0,0,1,0,0,0,0,1,0,0
6116,0.0,3.0,79.0,230.39743589743588,6.0,6.0,22.0,12.0,9.0,2.0,2.0,1.0,0.0,341.0,0.1139240506329113,1.0,1,1,0,0,1,0,0,0,1,0,0,0
6140,0.0,3.0,61.0,200.66666666666663,4.0,4.0,16.0,4.0,10.0,2.0,0.0,1.0,0.0,394.0,0.1639344262295081,1.0,1,1,0,0,1,0,1,0,0,0,0,0
6145,0.0,3.0,63.0,202.24193548387095,4.0,4.0,17.0,9.0,7.0,1.0,3.0,1.0,0.0,349.0,0.1111111111111111,1.0,1,1,0,0,1,0,1,0,1,1,0,0
6149,0.0,3.0,40.0,201.3846153846154,3.0,3.0,8.0,4.0,4.0,0.0,1.0,1.0,0.0,389.0,0.1,1.0,1,1,0,0,1,0,1,1,0,1,0,0
6155,0.0,3.0,77.0,293.0131578947368,7.0,7.0,20.0,9.0,9.0,2.0,2.0,1.0,0.0,333.0,0.1168831168831168,1.0,1,1,1,0,1,0,1,0,0,0,0,1
6157,0.0,3.0,42.0,187.21951219512195,3.0,3.0,9.0,5.0,4.0,0.0,1.0,1.0,0.0,321.0,0.0952380952380952,1.0,1,1,0,0,1,0,0,1,0,1,0,0
6163,0.0,3.0,59.0,238.39655172413796,5.0,5.0,15.0,7.0,5.0,1.0,2.0,1.0,0.0,358.0,0.0847457627118644,1.0,0,1,1,0,1,0,0,1,0,0,0,0
6165,0.0,3.0,102.0,273.44554455445547,8.0,8.0,31.0,12.0,14.0,1.0,6.0,1.0,0.0,321.0,0.1372549019607843,1.0,0,1,1,1,1,0,0,1,0,1,0,0
6168,0.0,3.0,47.0,163.2608695652174,3.0,3.0,10.0,8.0,2.0,2.0,1.0,1.0,1.0,362.0,0.0425531914893617,1.0,0,1,1,0,1,0,0,0,0,1,0,0
6171,0.0,3.0,43.0,177.0,3.0,3.0,9.0,3.0,5.0,2.0,0.0,1.0,1.0,335.0,0.1162790697674418,1.0,1,1,0,1,1,0,1,0,0,1,0,1
6173,0.0,3.0,46.0,176.4,3.0,3.0,10.0,4.0,6.0,1.0,2.0,1.0,0.0,406.0,0.1304347826086956,1.0,0,1,0,1,1,0,0,1,0,0,0,0
6175,0.0,3.0,71.0,235.72857142857143,5.0,5.0,20.0,9.0,9.0,3.0,1.0,1.0,0.0,379.0,0.1267605633802817,1.0,1,1,0,0,1,0,1,0,1,1,0,0
6180,0.0,3.0,59.0,187.79310344827587,4.0,4.0,15.0,7.0,8.0,1.0,1.0,1.0,1.0,389.0,0.135593220338983,1.0,0,1,1,0,1,0,1,1,0,1,0,0
6182,0.0,3.0,100.0,202.55555555555557,6.0,6.0,30.0,14.0,15.0,3.0,6.0,1.0,0.0,369.0,0.15,1.0,1,1,1,0,1,0,1,0,0,0,0,1
6189,0.0,3.0,51.0,235.06,4.0,4.0,13.0,8.0,3.0,0.0,1.0,1.0,0.0,386.0,0.0588235294117647,1.0,1,1,0,1,1,0,1,1,1,0,0,0
6190,0.0,3.0,69.0,215.0,5.0,5.0,17.0,6.0,11.0,2.0,1.0,1.0,0.0,349.0,0.1594202898550724,1.0,0,1,1,0,1,0,1,1,1,0,0,1
6193,0.0,3.0,66.0,219.5076923076923,5.0,5.0,19.0,5.0,12.0,0.0,1.0,1.0,0.0,369.0,0.1818181818181818,1.0,0,1,1,0,1,0,1,0,1,0,0,0
6194,0.0,3.0,74.0,257.6301369863013,6.0,6.0,20.0,10.0,9.0,1.0,2.0,1.0,0.0,394.0,0.1216216216216216,1.0,1,1,0,0,1,0,1,0,0,1,0,0
6197,0.0,3.0,58.0,198.64912280701756,4.0,4.0,14.0,8.0,6.0,2.0,2.0,1.0,0.0,373.0,0.1034482758620689,1.0,1,1,0,0,1,0,0,0,1,1,0,0
6198,0.0,3.0,73.0,219.875,5.0,5.0,21.0,9.0,10.0,3.0,1.0,1.0,0.0,380.0,0.136986301369863,1.0,0,1,1,0,1,0,0,0,0,0,0,1
6200,0.0,3.0,89.0,144.72727272727272,4.0,5.0,26.0,17.0,9.0,3.0,3.0,1.0,1.0,387.0,0.1011235955056179,1.0,1,1,0,1,1,0,1,0,1,0,0,1
6205,0.0,3.0,34.0,115.66666666666669,2.0,2.0,6.0,3.0,2.0,2.0,0.0,1.0,1.0,326.0,0.0588235294117647,1.0,0,1,1,0,1,0,1,1,0,1,0,0
6206,0.0,3.0,48.0,160.2340425531915,3.0,3.0,12.0,6.0,5.0,1.0,1.0,1.0,0.0,374.0,0.1041666666666666,1.0,1,1,1,0,1,0,0,0,0,0,0,1
6207,0.0,3.0,58.0,205.42105263157896,4.0,4.0,15.0,7.0,7.0,1.0,2.0,1.0,0.0,397.0,0.1206896551724138,1.0,0,1,1,0,1,0,0,1,1,0,0,0
6208,0.0,3.0,61.0,190.4333333333333,4.0,4.0,17.0,8.0,7.0,0.0,3.0,1.0,0.0,371.0,0.1147540983606557,1.0,0,1,1,0,1,0,0,0,0,1,0,0
6219,0.0,3.0,57.0,185.8392857142857,4.0,4.0,15.0,6.0,7.0,2.0,1.0,1.0,0.0,352.0,0.1228070175438596,1.0,1,1,0,1,1,0,0,0,0,1,0,1
6220,0.0,3.0,96.0,244.62105263157892,7.0,8.0,24.0,11.0,12.0,2.0,5.0,1.0,0.0,340.0,0.125,1.0,1,1,0,0,1,0,1,0,1,0,0,0
6222,0.0,3.0,56.0,157.5818181818182,3.0,3.0,14.0,12.0,2.0,0.0,4.0,1.0,1.0,387.0,0.0357142857142857,1.0,1,1,0,0,1,0,1,1,1,1,0,1
6224,0.0,3.0,23.0,173.3181818181818,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,365.0,0.0,1.0,0,1,1,0,1,0,1,0,1,0,0,0
6226,0.0,3.0,32.0,139.32258064516128,2.0,2.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,358.0,0.125,1.0,1,1,0,0,1,0,1,0,1,1,0,0
6230,0.0,3.0,38.0,191.97297297297297,3.0,3.0,7.0,4.0,3.0,0.0,0.0,1.0,1.0,381.0,0.0789473684210526,1.0,1,1,0,0,1,0,1,1,1,1,0,0
6232,0.0,3.0,39.0,109.52631578947368,2.0,2.0,9.0,6.0,3.0,0.0,0.0,1.0,1.0,400.0,0.0769230769230769,1.0,0,1,1,1,1,0,1,0,0,0,0,0
6235,0.0,3.0,90.0,169.95505617977528,5.0,5.0,28.0,13.0,13.0,1.0,6.0,1.0,0.0,351.0,0.1444444444444444,1.0,0,1,1,0,1,0,1,1,1,1,0,0
6241,0.0,3.0,71.0,217.8428571428572,5.0,5.0,19.0,9.0,10.0,1.0,3.0,1.0,0.0,350.0,0.1408450704225352,1.0,1,1,0,0,1,0,1,1,0,1,0,0
6243,0.0,3.0,56.0,204.5636363636364,4.0,4.0,12.0,8.0,4.0,2.0,4.0,1.0,0.0,374.0,0.0714285714285714,1.0,1,1,0,1,1,0,1,0,0,0,0,0
6244,0.0,3.0,47.0,180.17391304347825,3.0,3.0,11.0,6.0,5.0,1.0,1.0,1.0,0.0,368.0,0.1063829787234042,1.0,0,1,1,1,1,0,1,0,0,1,0,1
6251,0.0,3.0,78.0,236.5194805194805,6.0,6.0,22.0,11.0,9.0,2.0,2.0,1.0,0.0,344.0,0.1153846153846153,1.0,0,1,0,1,1,0,0,1,0,1,0,1
6252,0.0,3.0,52.0,167.7843137254902,3.0,4.0,12.0,5.0,5.0,0.0,3.0,1.0,0.0,352.0,0.0961538461538461,1.0,1,1,0,1,1,0,0,0,0,0,0,1
6257,0.0,3.0,36.0,122.74285714285716,2.0,2.0,9.0,3.0,4.0,0.0,0.0,1.0,0.0,378.0,0.1111111111111111,1.0,1,1,0,1,1,0,0,0,1,1,0,1
