user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned
5310,0.0,3.0,67.0,181.3030303030303,4.0,4.0,16.0,15.0,1.0,2.0,7.0,1.0,0.0,350.0,0.014925373134328358,0.0
5311,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5312,0.0,3.0,36.0,121.34285714285714,2.0,2.0,8.0,4.0,3.0,0.0,1.0,1.0,0.0,381.0,0.08333333333333333,1.0
5313,0.0,3.0,13.0,20.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5314,1.0,2.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5315,0.0,3.0,13.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5317,0.0,3.0,83.0,159.09756097560975,4.0,4.0,23.0,18.0,5.0,3.0,8.0,1.0,0.0,383.0,0.060240963855421686,0.0
5318,0.0,3.0,84.0,226.27710843373495,6.0,6.0,24.0,11.0,10.0,3.0,4.0,1.0,0.0,352.0,0.11904761904761904,1.0
5319,0.0,3.0,52.0,164.31372549019608,3.0,3.0,14.0,8.0,5.0,0.0,2.0,1.0,0.0,389.0,0.09615384615384616,1.0
5320,0.0,3.0,64.0,195.77777777777777,4.0,4.0,19.0,4.0,14.0,1.0,0.0,1.0,0.0,340.0,0.21875,1.0
5321,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5323,0.0,3.0,50.0,219.0204081632653,4.0,4.0,13.0,2.0,8.0,0.0,1.0,1.0,0.0,363.0,0.16,1.0
5324,0.0,3.0,76.0,238.29333333333332,6.0,6.0,20.0,10.0,9.0,3.0,2.0,1.0,0.0,339.0,0.11842105263157894,1.0
5325,0.0,3.0,41.0,113.375,2.0,2.0,9.0,7.0,2.0,2.0,0.0,1.0,1.0,377.0,0.04878048780487805,1.0
5326,0.0,3.0,96.0,255.23157894736843,8.0,8.0,27.0,13.0,9.0,6.0,3.0,1.0,0.0,386.0,0.09375,1.0
5327,0.0,3.0,42.0,116.85365853658537,2.0,2.0,10.0,6.0,3.0,2.0,1.0,1.0,0.0,395.0,0.07142857142857142,1.0
5328,0.0,3.0,50.0,158.40816326530611,3.0,3.0,13.0,5.0,6.0,1.0,2.0,1.0,0.0,393.0,0.12,1.0
5330,0.0,3.0,13.0,18.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5331,0.0,3.0,60.0,141.71186440677965,3.0,3.0,15.0,13.0,2.0,3.0,4.0,1.0,0.0,362.0,0.03333333333333333,0.0
5332,0.0,3.0,50.0,89.26530612244898,2.0,2.0,10.0,10.0,0.0,6.0,1.0,1.0,1.0,377.0,0.0,0.0
5333,0.0,3.0,71.0,209.65714285714284,5.0,5.0,19.0,10.0,9.0,2.0,2.0,1.0,0.0,393.0,0.1267605633802817,1.0
5334,0.0,3.0,57.0,207.58928571428572,4.0,4.0,13.0,12.0,1.0,3.0,1.0,1.0,1.0,365.0,0.017543859649122806,0.0
5335,0.0,3.0,66.0,211.69230769230768,5.0,5.0,17.0,6.0,9.0,0.0,5.0,1.0,0.0,345.0,0.13636363636363635,1.0
5337,1.0,2.0,67.0,115.71212121212122,3.0,4.0,16.0,15.0,0.0,6.0,2.0,1.0,1.0,337.0,0.0,0.0
5338,0.0,3.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5339,0.0,3.0,13.0,19.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5340,0.0,3.0,34.0,127.75757575757575,2.0,2.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,366.0,0.0,0.0
5341,0.0,3.0,13.0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5342,0.0,3.0,109.0,206.17592592592592,7.0,7.0,33.0,16.0,15.0,6.0,4.0,1.0,0.0,331.0,0.13761467889908258,1.0
5343,1.0,2.0,69.0,139.97058823529412,3.0,3.0,19.0,7.0,12.0,3.0,2.0,1.0,0.0,370.0,0.17391304347826086,1.0
5344,0.0,3.0,23.0,27.045454545454547,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,407.0,0.043478260869565216,0.0
5347,0.0,3.0,59.0,186.25862068965517,4.0,4.0,13.0,9.0,4.0,3.0,3.0,1.0,1.0,328.0,0.06779661016949153,1.0
5348,0.0,3.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5349,0.0,3.0,42.0,177.9268292682927,3.0,3.0,9.0,6.0,3.0,1.0,0.0,1.0,0.0,427.0,0.07142857142857142,1.0
5350,0.0,3.0,110.0,137.44036697247705,5.0,6.0,30.0,28.0,2.0,6.0,7.0,1.0,1.0,389.0,0.01818181818181818,0.0
5351,0.0,3.0,58.0,148.28070175438597,3.0,3.0,16.0,7.0,9.0,1.0,2.0,1.0,0.0,365.0,0.15517241379310345,1.0
5352,0.0,3.0,87.0,251.61627906976744,7.0,7.0,20.0,9.0,10.0,2.0,2.0,1.0,0.0,310.0,0.11494252873563218,1.0
5353,0.0,3.0,38.0,121.29729729729729,2.0,2.0,9.0,3.0,6.0,0.0,0.0,1.0,0.0,384.0,0.15789473684210525,1.0
5354,0.0,3.0,40.0,210.05128205128204,3.0,3.0,7.0,4.0,3.0,0.0,3.0,1.0,0.0,349.0,0.075,1.0
5356,0.0,3.0,25.0,25.416666666666668,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,367.0,0.0,0.0
5357,0.0,3.0,79.0,219.17948717948718,6.0,6.0,23.0,14.0,8.0,1.0,0.0,1.0,1.0,363.0,0.10126582278481013,1.0
5358,0.0,3.0,13.0,21.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5359,0.0,3.0,31.0,124.43333333333334,2.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,368.0,0.06451612903225806,1.0
5360,0.0,3.0,36.0,227.82857142857142,3.0,3.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,391.0,0.08333333333333333,1.0
5361,0.0,3.0,102.0,265.66336633663366,8.0,8.0,28.0,20.0,7.0,4.0,4.0,1.0,1.0,378.0,0.06862745098039216,1.0
5362,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5363,0.0,3.0,38.0,113.27027027027027,2.0,2.0,7.0,6.0,1.0,1.0,3.0,1.0,0.0,395.0,0.02631578947368421,1.0
5365,1.0,2.0,13.0,19.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5366,0.0,3.0,13.0,21.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5367,0.0,3.0,72.0,112.87323943661971,3.0,3.0,21.0,18.0,3.0,5.0,1.0,1.0,1.0,369.0,0.041666666666666664,0.0
5369,0.0,3.0,43.0,108.61904761904762,2.0,2.0,11.0,4.0,7.0,0.0,1.0,1.0,0.0,374.0,0.16279069767441862,1.0
5370,0.0,3.0,60.0,259.4406779661017,5.0,5.0,17.0,1.0,12.0,0.0,1.0,1.0,0.0,369.0,0.2,1.0
5372,0.0,3.0,67.0,115.6969696969697,3.0,3.0,17.0,16.0,1.0,9.0,0.0,1.0,1.0,384.0,0.014925373134328358,0.0
5373,0.0,3.0,13.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5375,1.0,2.0,90.0,171.02247191011236,5.0,5.0,24.0,22.0,2.0,12.0,0.0,1.0,1.0,337.0,0.022222222222222223,0.0
5376,0.0,3.0,83.0,153.2560975609756,4.0,4.0,26.0,8.0,17.0,0.0,6.0,1.0,0.0,349.0,0.20481927710843373,1.0
5377,1.0,2.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5378,0.0,3.0,96.0,178.83157894736843,5.0,7.0,24.0,20.0,3.0,5.0,7.0,1.0,0.0,394.0,0.03125,0.0
5379,0.0,3.0,116.0,166.64347826086956,6.0,7.0,35.0,30.0,3.0,10.0,1.0,1.0,1.0,332.0,0.02586206896551724,0.0
5380,0.0,3.0,29.0,144.75,2.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,354.0,0.034482758620689655,1.0
5381,0.0,3.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5382,0.0,3.0,66.0,120.06153846153846,3.0,4.0,16.0,15.0,1.0,5.0,1.0,1.0,1.0,381.0,0.015151515151515152,0.0
5383,0.0,3.0,61.0,185.98333333333332,4.0,4.0,15.0,6.0,9.0,2.0,3.0,1.0,0.0,386.0,0.14754098360655737,1.0
5384,0.0,3.0,67.0,226.0151515151515,5.0,5.0,16.0,12.0,4.0,4.0,1.0,1.0,1.0,382.0,0.05970149253731343,1.0
5385,0.0,3.0,25.0,29.208333333333332,1.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,368.0,0.08,1.0
5386,0.0,3.0,13.0,21.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5387,2.0,1.0,13.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5389,0.0,3.0,29.0,28.035714285714285,1.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,368.0,0.0,0.0
5390,0.0,3.0,78.0,159.3896103896104,4.0,4.0,22.0,12.0,9.0,3.0,6.0,1.0,0.0,384.0,0.11538461538461539,1.0
5391,0.0,3.0,64.0,197.71428571428572,4.0,4.0,18.0,5.0,12.0,2.0,1.0,1.0,0.0,348.0,0.1875,1.0
5392,0.0,3.0,13.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5395,0.0,3.0,79.0,214.65384615384616,5.0,6.0,22.0,8.0,12.0,1.0,3.0,1.0,0.0,388.0,0.1518987341772152,1.0
5396,0.0,3.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5397,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5398,0.0,3.0,31.0,122.3,2.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,401.0,0.06451612903225806,1.0
5399,0.0,3.0,13.0,16.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5400,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5403,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5404,1.0,2.0,13.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5405,0.0,3.0,49.0,101.77083333333333,2.0,3.0,10.0,8.0,1.0,2.0,4.0,1.0,0.0,371.0,0.02040816326530612,0.0
5406,0.0,3.0,74.0,201.0,5.0,5.0,19.0,11.0,8.0,4.0,3.0,1.0,0.0,390.0,0.10810810810810811,1.0
5408,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5409,0.0,3.0,13.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5410,0.0,3.0,66.0,176.3230769230769,4.0,4.0,17.0,9.0,7.0,3.0,4.0,1.0,0.0,390.0,0.10606060606060606,1.0
5411,0.0,3.0,45.0,156.1590909090909,3.0,3.0,10.0,4.0,6.0,1.0,0.0,1.0,1.0,359.0,0.13333333333333333,1.0
5412,0.0,3.0,93.0,268.9347826086956,8.0,8.0,25.0,12.0,12.0,4.0,2.0,1.0,0.0,421.0,0.12903225806451613,1.0
5414,0.0,3.0,123.0,191.30327868852459,7.0,8.0,32.0,27.0,5.0,12.0,4.0,1.0,1.0,432.0,0.04065040650406504,0.0
5415,0.0,3.0,113.0,136.85714285714286,5.0,6.0,29.0,26.0,3.0,12.0,6.0,1.0,1.0,358.0,0.02654867256637168,0.0
5416,0.0,3.0,47.0,175.97826086956522,3.0,3.0,13.0,4.0,7.0,0.0,0.0,1.0,0.0,366.0,0.14893617021276595,1.0
5417,1.0,2.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5419,1.0,2.0,62.0,182.2295081967213,4.0,4.0,17.0,5.0,10.0,1.0,3.0,1.0,0.0,412.0,0.16129032258064516,1.0
5420,0.0,3.0,37.0,112.27777777777777,2.0,2.0,8.0,4.0,4.0,0.0,1.0,1.0,0.0,330.0,0.10810810810810811,1.0
5421,1.0,2.0,13.0,19.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5423,0.0,3.0,73.0,263.4166666666667,6.0,6.0,19.0,8.0,9.0,1.0,4.0,1.0,0.0,375.0,0.1232876712328767,1.0
5424,0.0,3.0,67.0,223.1060606060606,5.0,5.0,18.0,8.0,9.0,0.0,3.0,1.0,0.0,356.0,0.13432835820895522,1.0
5425,0.0,3.0,111.0,185.8,6.0,6.0,30.0,25.0,5.0,8.0,11.0,1.0,0.0,410.0,0.04504504504504504,0.0
5426,0.0,3.0,87.0,188.67441860465115,5.0,5.0,27.0,11.0,14.0,4.0,2.0,1.0,0.0,369.0,0.16091954022988506,1.0
5427,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5428,1.0,2.0,34.0,133.1818181818182,2.0,2.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0,380.0,0.029411764705882353,1.0
5430,1.0,2.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5431,0.0,3.0,75.0,271.35135135135135,6.0,6.0,19.0,8.0,9.0,4.0,3.0,1.0,0.0,367.0,0.12,1.0
5432,0.0,3.0,69.0,128.25,3.0,3.0,18.0,17.0,1.0,3.0,7.0,1.0,0.0,418.0,0.014492753623188406,0.0
5433,0.0,3.0,13.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5434,0.0,3.0,34.0,120.6969696969697,2.0,2.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,373.0,0.0,1.0
5435,0.0,3.0,64.0,196.73015873015873,4.0,4.0,17.0,8.0,8.0,0.0,5.0,1.0,0.0,402.0,0.125,1.0
5436,1.0,2.0,13.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5437,0.0,3.0,75.0,212.51351351351352,5.0,5.0,22.0,3.0,17.0,1.0,1.0,1.0,0.0,345.0,0.22666666666666666,1.0
5438,0.0,3.0,111.0,181.24545454545455,6.0,7.0,30.0,24.0,3.0,7.0,8.0,1.0,0.0,333.0,0.02702702702702703,0.0
5440,1.0,2.0,223.0,174.0,11.0,14.0,62.0,51.0,9.0,19.0,17.0,1.0,0.0,393.0,0.04035874439461883,0.0
5441,0.0,3.0,48.0,179.53191489361703,3.0,3.0,12.0,5.0,6.0,0.0,1.0,1.0,1.0,326.0,0.125,1.0
5442,0.0,3.0,61.0,186.91666666666666,4.0,4.0,16.0,6.0,9.0,1.0,3.0,1.0,0.0,369.0,0.14754098360655737,1.0
5443,0.0,3.0,99.0,158.0612244897959,5.0,7.0,28.0,18.0,8.0,2.0,2.0,1.0,1.0,347.0,0.08080808080808081,1.0
5444,0.0,3.0,92.0,134.76923076923077,4.0,5.0,25.0,23.0,1.0,10.0,2.0,1.0,1.0,370.0,0.010869565217391304,0.0
5445,0.0,3.0,50.0,165.6122448979592,3.0,3.0,13.0,7.0,5.0,1.0,1.0,1.0,0.0,398.0,0.1,1.0
5446,0.0,3.0,38.0,108.8108108108108,2.0,2.0,8.0,3.0,5.0,0.0,2.0,1.0,0.0,388.0,0.13157894736842105,1.0
5447,0.0,3.0,69.0,219.01470588235293,5.0,5.0,18.0,12.0,6.0,3.0,1.0,1.0,0.0,379.0,0.08695652173913043,1.0
5448,0.0,3.0,70.0,224.69565217391303,5.0,5.0,20.0,8.0,9.0,0.0,4.0,1.0,0.0,405.0,0.12857142857142856,1.0
5449,1.0,2.0,55.0,184.05555555555554,4.0,4.0,12.0,11.0,1.0,3.0,1.0,1.0,1.0,425.0,0.01818181818181818,1.0
5450,0.0,3.0,116.0,178.69565217391303,6.0,6.0,37.0,20.0,16.0,7.0,3.0,1.0,1.0,334.0,0.13793103448275862,1.0
5452,0.0,3.0,60.0,300.49152542372883,6.0,6.0,14.0,5.0,6.0,2.0,1.0,1.0,0.0,401.0,0.1,1.0
5453,0.0,3.0,13.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5454,2.0,1.0,214.0,165.26760563380282,10.0,12.0,65.0,50.0,10.0,22.0,12.0,1.0,0.0,383.0,0.04672897196261682,0.0
5455,0.0,3.0,80.0,182.77215189873417,5.0,5.0,20.0,20.0,0.0,7.0,3.0,1.0,1.0,366.0,0.0,0.0
5456,0.0,3.0,56.0,146.3090909090909,3.0,3.0,14.0,13.0,1.0,4.0,0.0,1.0,1.0,340.0,0.017857142857142856,0.0
5457,0.0,3.0,78.0,151.25974025974025,4.0,4.0,17.0,17.0,0.0,7.0,2.0,1.0,1.0,392.0,0.0,0.0
5458,0.0,3.0,122.0,248.68595041322314,9.0,9.0,38.0,13.0,22.0,3.0,5.0,1.0,0.0,398.0,0.18032786885245902,1.0
5459,0.0,3.0,82.0,240.7283950617284,6.0,6.0,23.0,11.0,11.0,2.0,3.0,1.0,0.0,348.0,0.13414634146341464,1.0
5460,0.0,3.0,110.0,178.40366972477065,6.0,6.0,33.0,30.0,2.0,8.0,4.0,1.0,1.0,388.0,0.01818181818181818,0.0
5461,0.0,3.0,93.0,222.55434782608697,6.0,6.0,28.0,11.0,16.0,2.0,4.0,1.0,0.0,353.0,0.17204301075268819,1.0
5462,0.0,3.0,90.0,214.2808988764045,6.0,6.0,25.0,20.0,3.0,5.0,5.0,1.0,0.0,353.0,0.03333333333333333,0.0
5463,0.0,3.0,100.0,131.46464646464648,4.0,5.0,27.0,23.0,4.0,3.0,10.0,1.0,0.0,303.0,0.04,0.0
5464,1.0,2.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5465,1.0,2.0,110.0,210.93577981651376,7.0,7.0,32.0,17.0,12.0,5.0,9.0,1.0,0.0,381.0,0.10909090909090909,1.0
5466,1.0,2.0,68.0,300.5074626865672,6.0,6.0,17.0,9.0,7.0,0.0,3.0,1.0,0.0,392.0,0.10294117647058823,1.0
5467,0.0,3.0,92.0,240.86813186813185,7.0,7.0,26.0,9.0,16.0,0.0,3.0,1.0,0.0,373.0,0.17391304347826086,1.0
5468,0.0,3.0,53.0,139.1153846153846,3.0,3.0,13.0,12.0,1.0,3.0,0.0,1.0,1.0,333.0,0.018867924528301886,0.0
5469,0.0,3.0,58.0,194.64912280701753,4.0,4.0,16.0,4.0,10.0,0.0,2.0,1.0,0.0,391.0,0.1724137931034483,1.0
5470,1.0,2.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5471,0.0,3.0,83.0,197.97560975609755,5.0,5.0,21.0,17.0,3.0,3.0,7.0,1.0,0.0,388.0,0.03614457831325301,0.0
5472,0.0,3.0,66.0,174.73846153846154,4.0,5.0,16.0,12.0,2.0,5.0,0.0,1.0,1.0,359.0,0.030303030303030304,0.0
5474,0.0,3.0,13.0,20.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5475,0.0,3.0,127.0,208.63492063492063,8.0,8.0,36.0,28.0,5.0,14.0,6.0,1.0,0.0,283.0,0.03937007874015748,0.0
5476,0.0,3.0,26.0,25.92,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,373.0,0.0,0.0
5477,1.0,2.0,85.0,220.66666666666666,6.0,6.0,23.0,19.0,2.0,1.0,8.0,1.0,0.0,393.0,0.023529411764705882,0.0
5479,1.0,2.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5480,0.0,3.0,57.0,209.30357142857142,4.0,4.0,15.0,6.0,7.0,2.0,1.0,1.0,0.0,376.0,0.12280701754385964,1.0
5481,0.0,3.0,33.0,127.53125,2.0,2.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,375.0,0.09090909090909091,1.0
5482,0.0,3.0,55.0,233.33333333333334,4.0,4.0,13.0,5.0,7.0,1.0,3.0,1.0,0.0,385.0,0.12727272727272726,1.0
5483,0.0,3.0,56.0,224.0909090909091,4.0,4.0,14.0,6.0,6.0,2.0,2.0,1.0,0.0,358.0,0.10714285714285714,1.0
5484,0.0,3.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5485,0.0,3.0,44.0,236.58139534883722,4.0,4.0,10.0,5.0,3.0,0.0,0.0,1.0,0.0,359.0,0.06818181818181818,1.0
5486,0.0,3.0,41.0,112.1,2.0,2.0,10.0,4.0,6.0,1.0,0.0,1.0,0.0,375.0,0.14634146341463414,1.0
5487,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5488,0.0,3.0,13.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5489,0.0,3.0,41.0,95.0,2.0,2.0,9.0,6.0,3.0,2.0,0.0,1.0,1.0,293.0,0.07317073170731707,1.0
5490,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5491,0.0,3.0,113.0,146.83035714285714,5.0,6.0,33.0,24.0,8.0,7.0,4.0,1.0,1.0,355.0,0.07079646017699115,0.0
5492,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5493,0.0,3.0,13.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5494,0.0,3.0,53.0,218.55769230769232,4.0,4.0,13.0,4.0,6.0,3.0,1.0,1.0,0.0,380.0,0.11320754716981132,1.0
5495,1.0,2.0,61.0,241.11666666666667,5.0,5.0,15.0,6.0,7.0,2.0,2.0,1.0,0.0,412.0,0.11475409836065574,1.0
5496,0.0,3.0,77.0,242.96052631578948,6.0,6.0,23.0,8.0,11.0,1.0,2.0,1.0,0.0,366.0,0.14285714285714285,1.0
5497,0.0,3.0,41.0,182.475,3.0,3.0,10.0,1.0,7.0,0.0,0.0,1.0,0.0,385.0,0.17073170731707318,1.0
5498,0.0,3.0,72.0,182.3943661971831,4.0,4.0,22.0,9.0,13.0,1.0,1.0,1.0,0.0,348.0,0.18055555555555555,1.0
5499,0.0,3.0,126.0,174.536,7.0,7.0,39.0,38.0,0.0,11.0,2.0,1.0,1.0,351.0,0.0,0.0
5500,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5501,0.0,3.0,66.0,174.87692307692308,4.0,4.0,18.0,9.0,8.0,1.0,4.0,1.0,0.0,337.0,0.12121212121212122,1.0
5502,1.0,2.0,57.0,247.80357142857142,5.0,5.0,12.0,8.0,4.0,2.0,2.0,1.0,0.0,388.0,0.07017543859649122,1.0
5503,0.0,3.0,45.0,170.02272727272728,3.0,3.0,9.0,5.0,4.0,2.0,1.0,1.0,1.0,353.0,0.08888888888888889,1.0
5505,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5507,1.0,2.0,59.0,237.3793103448276,5.0,5.0,14.0,8.0,5.0,0.0,3.0,1.0,0.0,391.0,0.0847457627118644,1.0
5508,0.0,3.0,65.0,245.296875,5.0,5.0,16.0,9.0,6.0,3.0,2.0,1.0,0.0,369.0,0.09230769230769231,1.0
5509,1.0,2.0,64.0,170.42857142857142,4.0,4.0,18.0,6.0,11.0,0.0,3.0,1.0,0.0,371.0,0.171875,1.0
5510,0.0,3.0,13.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5511,1.0,2.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5512,0.0,3.0,45.0,161.27272727272728,3.0,3.0,10.0,6.0,3.0,1.0,2.0,1.0,0.0,349.0,0.06666666666666667,1.0
5513,0.0,3.0,50.0,188.0204081632653,3.0,3.0,13.0,5.0,6.0,0.0,3.0,1.0,0.0,354.0,0.12,1.0
5514,0.0,3.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5515,0.0,3.0,44.0,176.65116279069767,3.0,3.0,9.0,5.0,3.0,0.0,4.0,1.0,0.0,334.0,0.06818181818181818,1.0
5516,0.0,3.0,80.0,273.9873417721519,7.0,7.0,23.0,5.0,13.0,1.0,3.0,1.0,0.0,373.0,0.1625,1.0
5517,1.0,2.0,13.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5518,0.0,3.0,53.0,210.53846153846155,4.0,4.0,13.0,8.0,3.0,1.0,2.0,1.0,0.0,351.0,0.05660377358490566,1.0
5520,0.0,3.0,49.0,161.1875,3.0,3.0,10.0,9.0,1.0,1.0,4.0,1.0,1.0,397.0,0.02040816326530612,1.0
5521,1.0,2.0,129.0,157.140625,6.0,8.0,38.0,26.0,11.0,4.0,7.0,1.0,0.0,390.0,0.08527131782945736,0.0
5523,0.0,3.0,75.0,160.98648648648648,4.0,4.0,22.0,11.0,11.0,2.0,3.0,1.0,0.0,371.0,0.14666666666666667,1.0
5524,0.0,3.0,129.0,213.3203125,8.0,8.0,37.0,32.0,4.0,6.0,12.0,1.0,0.0,382.0,0.031007751937984496,0.0
5525,0.0,3.0,104.0,251.15533980582524,8.0,8.0,29.0,18.0,10.0,3.0,5.0,1.0,1.0,397.0,0.09615384615384616,1.0
5526,0.0,3.0,93.0,254.2391304347826,7.0,7.0,27.0,11.0,15.0,1.0,4.0,1.0,0.0,371.0,0.16129032258064516,1.0
5527,0.0,3.0,44.0,117.65116279069767,2.0,2.0,10.0,9.0,1.0,3.0,1.0,1.0,0.0,403.0,0.022727272727272728,0.0
5528,0.0,3.0,51.0,162.9,3.0,3.0,13.0,5.0,7.0,0.0,1.0,1.0,0.0,331.0,0.13725490196078433,1.0
5529,0.0,3.0,13.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5530,0.0,3.0,13.0,20.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
