user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,user_goals,user_interests,user_assistance
5076,0.0,3.0,55.0,148.22222222222223,3.0,3.0,12.0,11.0,0.0,5.0,0.0,1.0,1.0,376.0,0.0,0.0,"coding-assistance, content-creation","history, learning, reading",answer-with-explanation
5077,0.0,3.0,63.0,190.29032258064515,4.0,4.0,18.0,6.0,10.0,1.0,2.0,1.0,0.0,372.0,0.5555555555555556,1.0,"business-purposes, coding-assistance, entertainment, mental-health","animals, arts, learning, music",step-by-step
5078,0.0,3.0,62.0,194.24590163934425,4.0,4.0,16.0,8.0,8.0,2.0,1.0,1.0,1.0,325.0,0.5,1.0,"coding-assistance, entertainment","business, outdoor, technology",answer-with-explanation
5079,1.0,2.0,69.0,122.48529411764706,3.0,3.0,21.0,10.0,11.0,1.0,3.0,1.0,0.0,388.0,0.5238095238095238,1.0,"coding-assistance, content-creation","animals, arts, sports",
5080,0.0,3.0,48.0,160.06382978723406,3.0,3.0,12.0,5.0,6.0,0.0,1.0,1.0,1.0,353.0,0.5,1.0,"business-purposes, content-creation, entertainment","family, music, outdoor",step-by-step
5081,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,cooking,"arts, diy, history, learning, writing",step-by-step
5082,1.0,2.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, cooking","arts, cooking, history, music, outdoor",
5083,0.0,3.0,82.0,200.01234567901236,5.0,5.0,25.0,9.0,14.0,1.0,4.0,1.0,0.0,368.0,0.56,1.0,"coding-assistance, education, social-media",cooking,step-by-step
5084,0.0,3.0,13.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education, social-media","arts, learning, movies, music",detailed-explanation
5085,0.0,3.0,13.0,16.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, cooking, social-media","animals, outdoor, reading, technology",direct-answer
5086,0.0,3.0,44.0,190.2093023255814,3.0,3.0,10.0,5.0,5.0,0.0,0.0,1.0,1.0,380.0,0.5,1.0,"coding-assistance, content-creation","arts, business, dance",step-by-step
5087,1.0,2.0,62.0,191.86885245901638,4.0,4.0,17.0,8.0,6.0,3.0,2.0,1.0,0.0,385.0,0.35294117647058826,1.0,"business-purposes, education, mental-health","learning, travel",
5088,0.0,3.0,64.0,243.77777777777777,5.0,5.0,14.0,9.0,5.0,5.0,2.0,1.0,0.0,310.0,0.35714285714285715,1.0,"business-purposes, content-creation","cooking, learning, travel",detailed-explanation
5090,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, education, social-media","cooking, learning",answer-with-explanation
5091,0.0,3.0,73.0,201.81944444444446,5.0,5.0,20.0,11.0,7.0,5.0,0.0,1.0,1.0,373.0,0.35,1.0,"business-purposes, essay-writing, mental-health",animals,step-by-step
5092,0.0,3.0,66.0,188.95384615384614,4.0,4.0,19.0,5.0,13.0,2.0,1.0,1.0,0.0,376.0,0.6842105263157895,1.0,"business-purposes, entertainment","fashion, gardening",step-by-step
5093,0.0,3.0,13.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education, social-media","arts, cooking, outdoor",answer-with-explanation
5094,0.0,3.0,103.0,156.6764705882353,5.0,6.0,27.0,25.0,2.0,11.0,1.0,1.0,1.0,403.0,0.07407407407407407,0.0,"business-purposes, content-creation",travel,detailed-explanation
5095,0.0,3.0,40.0,113.64102564102564,2.0,2.0,10.0,2.0,7.0,0.0,1.0,1.0,0.0,347.0,0.7,1.0,"business-purposes, social-media",cooking,step-by-step
5096,0.0,3.0,71.0,176.5857142857143,4.0,4.0,20.0,8.0,11.0,1.0,5.0,1.0,0.0,345.0,0.55,1.0,social-media,"movies, music, travel",step-by-step
5097,1.0,2.0,35.0,101.41176470588235,2.0,2.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,387.0,0.0,0.0,"business-purposes, education, entertainment",,step-by-step
5098,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, content-creation","diy, music, outdoor",step-by-step
5099,0.0,3.0,60.0,134.05084745762713,3.0,3.0,17.0,7.0,10.0,2.0,0.0,1.0,1.0,371.0,0.5882352941176471,1.0,"coding-assistance, education","arts, diy, music",answer-with-explanation
5101,0.0,3.0,13.0,18.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,essay-writing,"business, diy, history, outdoor, travel",detailed-explanation
5102,0.0,3.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,essay-writing,"gardening, outdoor, technology",step-by-step
5103,1.0,2.0,152.0,186.96688741721854,8.0,8.0,46.0,40.0,5.0,13.0,9.0,1.0,1.0,337.0,0.10869565217391304,0.0,,"history, movies, writing",detailed-explanation
5104,0.0,3.0,13.0,18.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, cooking, social-media","fashion, sports, travel",step-by-step
5105,0.0,3.0,74.0,151.91780821917808,4.0,4.0,21.0,20.0,1.0,5.0,0.0,1.0,1.0,416.0,0.047619047619047616,0.0,"business-purposes, content-creation, education","arts, dance, gardening, sports, travel",step-by-step
5106,0.0,3.0,42.0,190.4390243902439,3.0,3.0,9.0,4.0,4.0,1.0,1.0,1.0,0.0,382.0,0.4444444444444444,1.0,"business-purposes, coding-assistance, content-creation, education","arts, dance, sports",direct-answer
5107,0.0,3.0,93.0,165.18478260869566,5.0,6.0,25.0,22.0,3.0,6.0,3.0,1.0,1.0,406.0,0.12,0.0,"business-purposes, coding-assistance, content-creation, essay-writing",outdoor,step-by-step
5108,0.0,3.0,13.0,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,essay-writing,"arts, gardening, history, travel",step-by-step
5109,1.0,2.0,75.0,214.36486486486487,5.0,5.0,21.0,7.0,13.0,3.0,2.0,1.0,0.0,345.0,0.6190476190476191,1.0,"business-purposes, education","cooking, diy, gardening",
5110,0.0,3.0,172.0,212.2280701754386,11.0,11.0,49.0,46.0,3.0,18.0,8.0,1.0,1.0,358.0,0.061224489795918366,0.0,"business-purposes, essay-writing","animals, arts, dance, history, sports",step-by-step
5111,0.0,3.0,45.0,184.79545454545453,3.0,3.0,10.0,6.0,3.0,1.0,1.0,1.0,1.0,398.0,0.3,1.0,"business-purposes, content-creation","cooking, diy, movies, music, travel",step-by-step
5112,0.0,3.0,35.0,137.7058823529412,2.0,2.0,7.0,4.0,2.0,0.0,2.0,1.0,0.0,347.0,0.2857142857142857,1.0,"business-purposes, content-creation, essay-writing","cooking, diy, music, outdoor",detailed-explanation
5113,0.0,3.0,51.0,160.96,3.0,3.0,12.0,6.0,5.0,2.0,3.0,1.0,0.0,405.0,0.4166666666666667,1.0,"business-purposes, education, mental-health",gardening,detailed-explanation
5114,0.0,3.0,62.0,237.54098360655738,5.0,5.0,14.0,9.0,4.0,1.0,5.0,1.0,0.0,379.0,0.2857142857142857,1.0,"coding-assistance, social-media","arts, dance, diy, outdoor, sports",detailed-explanation
5115,1.0,2.0,46.0,99.4,2.0,3.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,330.0,0.1,0.0,"business-purposes, social-media","dance, diy",
5116,0.0,3.0,67.0,180.92424242424244,4.0,4.0,20.0,6.0,12.0,0.0,3.0,1.0,0.0,350.0,0.6,1.0,"coding-assistance, content-creation, social-media","animals, business, diy, gardening, history",step-by-step
5117,0.0,3.0,13.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, education, mental-health","business, cooking, fashion",step-by-step
5118,0.0,3.0,77.0,217.35526315789474,5.0,5.0,19.0,13.0,6.0,5.0,5.0,1.0,0.0,343.0,0.3157894736842105,1.0,"coding-assistance, content-creation, essay-writing",music,step-by-step
5119,0.0,3.0,47.0,255.30434782608697,4.0,4.0,11.0,2.0,7.0,0.0,1.0,1.0,0.0,378.0,0.6363636363636364,1.0,"coding-assistance, content-creation, education","cooking, gardening, learning",step-by-step
5120,0.0,3.0,54.0,213.0566037735849,4.0,4.0,12.0,8.0,4.0,0.0,4.0,1.0,0.0,344.0,0.3333333333333333,1.0,"business-purposes, content-creation","family, music",step-by-step
5121,0.0,3.0,13.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education","cooking, family, music, reading, travel",step-by-step
5122,0.0,3.0,110.0,172.44036697247705,6.0,6.0,31.0,28.0,3.0,13.0,2.0,1.0,1.0,350.0,0.0967741935483871,0.0,"business-purposes, coding-assistance, education, mental-health",cooking,step-by-step
5123,0.0,3.0,73.0,203.77777777777777,5.0,5.0,21.0,9.0,10.0,2.0,2.0,1.0,0.0,354.0,0.47619047619047616,1.0,"business-purposes, cooking",arts,step-by-step
5124,0.0,3.0,13.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, cooking, education","animals, arts, learning, music, sports",step-by-step
5125,1.0,2.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, entertainment, mental-health",,step-by-step
5127,0.0,3.0,88.0,139.75862068965517,4.0,4.0,25.0,23.0,1.0,8.0,4.0,1.0,1.0,343.0,0.04,0.0,"business-purposes, coding-assistance, education, social-media","business, cooking, dance",step-by-step
5128,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,education,gardening,detailed-explanation
5129,0.0,3.0,45.0,187.70454545454547,3.0,3.0,10.0,5.0,5.0,1.0,1.0,1.0,0.0,345.0,0.5,1.0,"coding-assistance, content-creation, education","dance, diy, learning, music",answer-with-explanation
5130,0.0,3.0,67.0,173.36363636363637,4.0,5.0,18.0,5.0,11.0,0.0,3.0,1.0,0.0,353.0,0.6111111111111112,1.0,"business-purposes, coding-assistance, entertainment, social-media",learning,step-by-step
5131,1.0,2.0,63.0,142.96774193548387,3.0,3.0,18.0,9.0,9.0,3.0,1.0,1.0,0.0,374.0,0.5,1.0,"business-purposes, coding-assistance, education, entertainment",,detailed-explanation
5132,0.0,3.0,76.0,201.53333333333333,5.0,5.0,21.0,8.0,12.0,4.0,1.0,1.0,1.0,421.0,0.5714285714285714,1.0,"business-purposes, mental-health, social-media","diy, fashion, outdoor",detailed-explanation
5133,0.0,3.0,63.0,190.32258064516128,4.0,4.0,17.0,6.0,11.0,3.0,0.0,1.0,0.0,366.0,0.6470588235294118,1.0,essay-writing,"arts, gardening",answer-with-explanation
5134,0.0,3.0,68.0,156.67164179104478,4.0,4.0,17.0,17.0,0.0,7.0,0.0,1.0,1.0,406.0,0.0,0.0,"business-purposes, coding-assistance, content-creation, education",family,step-by-step
5135,0.0,3.0,13.0,20.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, cooking, social-media",animals,step-by-step
5136,1.0,2.0,44.0,179.58139534883722,3.0,3.0,9.0,6.0,2.0,2.0,1.0,1.0,1.0,361.0,0.2222222222222222,1.0,"coding-assistance, entertainment","fashion, learning, outdoor",
5137,0.0,3.0,104.0,243.09708737864077,7.0,7.0,32.0,10.0,19.0,1.0,7.0,1.0,0.0,381.0,0.59375,1.0,"business-purposes, coding-assistance, entertainment, essay-writing","music, sports",step-by-step
5138,1.0,2.0,13.0,21.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,"diy, fashion, learning, movies, writing",direct-answer
5139,1.0,2.0,52.0,215.35294117647058,4.0,4.0,11.0,6.0,4.0,1.0,4.0,1.0,0.0,336.0,0.36363636363636365,1.0,"business-purposes, content-creation","business, diy, music, outdoor, reading",
5140,0.0,3.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,content-creation,"animals, diy, writing",answer-with-explanation
5141,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, mental-health","dance, fashion, history, music, reading",answer-with-explanation
5142,0.0,3.0,57.0,149.19642857142858,3.0,3.0,15.0,11.0,4.0,3.0,0.0,1.0,1.0,354.0,0.26666666666666666,0.0,"business-purposes, education","cooking, family, gardening, travel",step-by-step
5143,0.0,3.0,49.0,162.97916666666666,3.0,3.0,10.0,9.0,1.0,4.0,1.0,1.0,1.0,344.0,0.1,0.0,"business-purposes, coding-assistance, content-creation, entertainment","animals, cooking, history, outdoor, travel",step-by-step
5144,0.0,3.0,49.0,237.83333333333334,4.0,4.0,10.0,5.0,4.0,1.0,2.0,1.0,1.0,351.0,0.4,1.0,"business-purposes, education",gardening,step-by-step
5145,0.0,3.0,46.0,99.91111111111111,2.0,2.0,9.0,9.0,0.0,4.0,4.0,1.0,0.0,347.0,0.0,0.0,mental-health,"cooking, history, sports",step-by-step
5146,0.0,3.0,81.0,197.125,5.0,5.0,23.0,17.0,6.0,3.0,2.0,1.0,1.0,412.0,0.2608695652173913,1.0,"coding-assistance, essay-writing","animals, family, gardening, movies",step-by-step
5147,1.0,2.0,51.0,251.78,4.0,4.0,12.0,4.0,6.0,2.0,1.0,1.0,0.0,389.0,0.5,1.0,"business-purposes, cooking, entertainment",,step-by-step
5148,0.0,3.0,44.0,181.09302325581396,3.0,3.0,9.0,9.0,0.0,2.0,1.0,1.0,0.0,361.0,0.0,0.0,"business-purposes, content-creation","dance, diy, gardening, music",detailed-explanation
5149,0.0,3.0,70.0,146.1014492753623,4.0,4.0,17.0,16.0,0.0,8.0,2.0,1.0,1.0,365.0,0.0,0.0,"coding-assistance, cooking, social-media","dance, diy, fashion, movies",answer-with-explanation
5150,0.0,3.0,13.0,22.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,mental-health,writing,step-by-step
5151,0.0,3.0,114.0,204.21238938053096,7.0,8.0,31.0,28.0,2.0,11.0,3.0,1.0,0.0,324.0,0.06451612903225806,0.0,"coding-assistance, essay-writing","animals, diy, gardening, movies",step-by-step
5152,1.0,2.0,104.0,152.01941747572815,5.0,5.0,29.0,26.0,3.0,13.0,3.0,1.0,1.0,394.0,0.10344827586206896,0.0,"business-purposes, coding-assistance, education, social-media",,step-by-step
5153,1.0,2.0,107.0,178.97169811320754,6.0,7.0,29.0,23.0,5.0,7.0,7.0,1.0,0.0,332.0,0.1724137931034483,0.0,"business-purposes, coding-assistance, content-creation, education",,answer-with-explanation
5155,0.0,3.0,13.0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,entertainment,"cooking, diy, music, sports, travel",answer-with-explanation
5157,0.0,3.0,71.0,217.0142857142857,5.0,5.0,21.0,6.0,13.0,1.0,1.0,1.0,0.0,398.0,0.6190476190476191,1.0,"coding-assistance, essay-writing, social-media","dance, fashion, music, outdoor, travel",direct-answer
5158,1.0,2.0,13.0,19.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, content-creation",,detailed-explanation
5159,1.0,2.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,"arts, gardening",answer-with-explanation
5160,0.0,3.0,39.0,98.60526315789474,2.0,2.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,381.0,0.375,1.0,"coding-assistance, education","music, outdoor, sports",answer-with-explanation
5161,0.0,3.0,50.0,243.0612244897959,4.0,4.0,11.0,5.0,6.0,0.0,2.0,1.0,0.0,342.0,0.5454545454545454,1.0,"business-purposes, content-creation, essay-writing","animals, gardening",step-by-step
5162,0.0,3.0,41.0,196.025,3.0,3.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0,341.0,0.6666666666666666,1.0,"business-purposes, entertainment",diy,answer-with-explanation
5163,0.0,3.0,36.0,205.71428571428572,3.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,381.0,0.3333333333333333,1.0,"coding-assistance, content-creation","arts, diy, music",step-by-step
5164,0.0,3.0,42.0,213.0,3.0,3.0,9.0,3.0,6.0,1.0,0.0,1.0,0.0,343.0,0.6666666666666666,1.0,"business-purposes, coding-assistance, content-creation, essay-writing","diy, fashion, gardening, reading, travel",answer-with-explanation
5165,0.0,3.0,74.0,213.31506849315068,5.0,5.0,19.0,11.0,8.0,4.0,3.0,1.0,0.0,375.0,0.42105263157894735,1.0,"coding-assistance, education, mental-health",diy,detailed-explanation
5166,0.0,3.0,51.0,85.58,2.0,2.0,11.0,11.0,0.0,5.0,3.0,1.0,1.0,364.0,0.0,0.0,"coding-assistance, content-creation, social-media","arts, history, learning, sports",step-by-step
5167,0.0,3.0,55.0,196.16666666666666,4.0,4.0,14.0,6.0,6.0,0.0,3.0,1.0,0.0,385.0,0.42857142857142855,1.0,"coding-assistance, social-media","cooking, family, reading",step-by-step
5169,1.0,2.0,79.0,207.80769230769232,5.0,5.0,24.0,9.0,14.0,1.0,2.0,1.0,0.0,376.0,0.5833333333333334,1.0,"business-purposes, coding-assistance, entertainment, mental-health","history, reading",
5170,0.0,3.0,13.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, essay-writing","animals, diy, family, history, music",detailed-explanation
5171,1.0,2.0,13.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,"arts, family",step-by-step
5172,0.0,3.0,52.0,140.41176470588235,3.0,3.0,14.0,4.0,10.0,0.0,1.0,1.0,0.0,419.0,0.7142857142857143,1.0,"coding-assistance, content-creation, social-media","arts, outdoor, travel, writing",step-by-step
5173,0.0,3.0,69.0,173.13235294117646,4.0,4.0,18.0,16.0,2.0,2.0,5.0,1.0,0.0,395.0,0.1111111111111111,0.0,"business-purposes, entertainment","reading, travel",answer-with-explanation
5174,0.0,3.0,58.0,198.6140350877193,4.0,4.0,15.0,7.0,7.0,3.0,0.0,1.0,0.0,363.0,0.4666666666666667,1.0,"coding-assistance, mental-health","animals, dance",step-by-step
5175,0.0,3.0,57.0,191.64285714285714,4.0,4.0,15.0,6.0,7.0,1.0,2.0,1.0,0.0,322.0,0.4666666666666667,1.0,"business-purposes, education","gardening, movies",answer-with-explanation
5176,0.0,3.0,73.0,170.625,4.0,4.0,20.0,16.0,3.0,5.0,3.0,1.0,0.0,319.0,0.15,0.0,"business-purposes, education, essay-writing","gardening, music, outdoor",detailed-explanation
5177,0.0,3.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,content-creation,"arts, history",step-by-step
5178,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, cooking, mental-health",fashion,direct-answer
5179,0.0,3.0,59.0,194.56896551724137,4.0,4.0,14.0,9.0,4.0,2.0,3.0,1.0,1.0,335.0,0.2857142857142857,1.0,"coding-assistance, education","animals, arts",step-by-step
5180,0.0,3.0,68.0,236.17910447761193,5.0,5.0,18.0,9.0,7.0,1.0,4.0,1.0,0.0,379.0,0.3888888888888889,1.0,"coding-assistance, mental-health",music,step-by-step
5181,0.0,3.0,42.0,194.6829268292683,3.0,3.0,9.0,7.0,1.0,0.0,1.0,1.0,1.0,396.0,0.1111111111111111,1.0,"business-purposes, entertainment, mental-health","dance, diy",detailed-explanation
5182,0.0,3.0,13.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education, essay-writing","business, gardening",answer-with-explanation
5183,0.0,3.0,13.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, content-creation, essay-writing","history, outdoor, travel",step-by-step
5185,0.0,3.0,43.0,185.47619047619048,3.0,3.0,9.0,4.0,4.0,2.0,1.0,1.0,0.0,389.0,0.4444444444444444,1.0,"business-purposes, coding-assistance, content-creation, education",sports,step-by-step
5186,0.0,3.0,98.0,184.36082474226805,6.0,6.0,30.0,19.0,11.0,2.0,3.0,1.0,1.0,344.0,0.36666666666666664,1.0,"business-purposes, coding-assistance, content-creation, cooking",outdoor,step-by-step
5187,0.0,3.0,181.0,174.21666666666667,9.0,11.0,59.0,42.0,12.0,12.0,7.0,1.0,0.0,355.0,0.2033898305084746,0.0,"coding-assistance, education","arts, fashion, movies, outdoor, travel",simplified-explanation
5188,0.0,3.0,47.0,97.04347826086956,2.0,3.0,10.0,6.0,4.0,2.0,0.0,1.0,1.0,354.0,0.4,1.0,"coding-assistance, social-media","movies, music",step-by-step
5189,0.0,3.0,50.0,84.18367346938776,2.0,2.0,11.0,11.0,0.0,6.0,1.0,1.0,1.0,367.0,0.0,0.0,education,cooking,detailed-explanation
5190,2.0,1.0,75.0,159.2027027027027,4.0,4.0,23.0,7.0,15.0,0.0,4.0,1.0,0.0,364.0,0.6521739130434783,1.0,,,step-by-step
5191,0.0,3.0,30.0,142.6551724137931,2.0,2.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,359.0,0.5,1.0,"coding-assistance, essay-writing, social-media","dance, diy, learning, reading, travel",step-by-step
5192,0.0,3.0,67.0,232.12121212121212,5.0,5.0,18.0,7.0,9.0,3.0,1.0,1.0,0.0,337.0,0.5,1.0,"coding-assistance, essay-writing",diy,direct-answer
5193,0.0,3.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, essay-writing","business, fashion, travel",step-by-step
5194,0.0,3.0,42.0,101.1219512195122,2.0,2.0,8.0,8.0,0.0,4.0,1.0,1.0,1.0,368.0,0.0,0.0,"coding-assistance, cooking, mental-health","business, diy",step-by-step
5196,0.0,3.0,49.0,163.10416666666666,3.0,3.0,12.0,7.0,4.0,2.0,1.0,1.0,0.0,313.0,0.3333333333333333,1.0,"business-purposes, mental-health","business, history",answer-with-explanation
5198,0.0,3.0,55.0,220.46296296296296,4.0,4.0,12.0,8.0,4.0,2.0,3.0,1.0,0.0,354.0,0.3333333333333333,1.0,education,animals,detailed-explanation
5199,0.0,3.0,92.0,216.30769230769232,6.0,7.0,24.0,10.0,13.0,4.0,2.0,1.0,0.0,348.0,0.5416666666666666,1.0,"coding-assistance, content-creation","animals, reading",direct-answer
5200,1.0,2.0,119.0,222.32203389830508,8.0,8.0,36.0,14.0,20.0,2.0,4.0,1.0,0.0,352.0,0.5555555555555556,1.0,"business-purposes, coding-assistance, content-creation, mental-health",,step-by-step
5201,0.0,3.0,74.0,231.63013698630138,6.0,6.0,19.0,11.0,7.0,0.0,5.0,1.0,0.0,400.0,0.3684210526315789,1.0,"coding-assistance, social-media","arts, fashion, gardening, travel",step-by-step
5202,0.0,3.0,72.0,224.26760563380282,5.0,5.0,20.0,8.0,11.0,2.0,2.0,1.0,0.0,352.0,0.55,1.0,"business-purposes, coding-assistance, education, entertainment","animals, arts, dance, family, outdoor",step-by-step
5203,0.0,3.0,13.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,essay-writing,"arts, dance",step-by-step
5204,0.0,3.0,74.0,108.16438356164383,3.0,3.0,18.0,16.0,0.0,9.0,2.0,1.0,1.0,408.0,0.0,0.0,"business-purposes, essay-writing","diy, movies",detailed-explanation
5205,0.0,3.0,61.0,195.93333333333334,4.0,4.0,17.0,7.0,9.0,2.0,0.0,1.0,0.0,366.0,0.5294117647058824,1.0,education,"arts, cooking, gardening, history",step-by-step
5206,0.0,3.0,68.0,226.70149253731344,5.0,5.0,19.0,8.0,10.0,0.0,2.0,1.0,0.0,386.0,0.5263157894736842,1.0,"business-purposes, content-creation, essay-writing",reading,step-by-step
5207,0.0,3.0,72.0,182.46478873239437,4.0,4.0,18.0,17.0,1.0,6.0,3.0,1.0,1.0,338.0,0.05555555555555555,0.0,"business-purposes, coding-assistance, entertainment, essay-writing","cooking, gardening, movies, reading, sports",step-by-step
5208,0.0,3.0,87.0,219.86046511627907,6.0,6.0,26.0,10.0,14.0,1.0,4.0,1.0,0.0,418.0,0.5384615384615384,1.0,"business-purposes, essay-writing","fashion, technology",step-by-step
5209,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, entertainment, essay-writing","gardening, movies, outdoor, reading, travel",step-by-step
5210,0.0,3.0,51.0,159.76,3.0,3.0,13.0,8.0,5.0,0.0,2.0,1.0,0.0,356.0,0.38461538461538464,1.0,"business-purposes, essay-writing","diy, music, reading",detailed-explanation
5211,0.0,3.0,54.0,149.47169811320754,3.0,3.0,13.0,9.0,3.0,2.0,4.0,1.0,0.0,379.0,0.23076923076923078,0.0,entertainment,"arts, diy, learning",step-by-step
5212,0.0,3.0,13.0,19.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, essay-writing","arts, outdoor, reading",step-by-step
5213,0.0,3.0,49.0,103.0625,2.0,2.0,12.0,11.0,1.0,2.0,3.0,1.0,0.0,323.0,0.08333333333333333,0.0,"business-purposes, coding-assistance, content-creation, education",outdoor,detailed-explanation
5214,0.0,3.0,57.0,213.82142857142858,4.0,4.0,15.0,7.0,7.0,0.0,2.0,1.0,0.0,359.0,0.4666666666666667,1.0,"coding-assistance, education","cooking, family, outdoor, writing",step-by-step
5215,0.0,3.0,60.0,193.4406779661017,4.0,4.0,15.0,8.0,5.0,4.0,2.0,1.0,0.0,335.0,0.3333333333333333,1.0,"coding-assistance, entertainment","cooking, diy, fashion, sports",step-by-step
5216,1.0,2.0,49.0,153.4375,3.0,3.0,10.0,7.0,3.0,4.0,1.0,1.0,1.0,384.0,0.3,1.0,"business-purposes, coding-assistance, cooking, education",,answer-with-explanation
5217,0.0,3.0,81.0,272.4,7.0,7.0,23.0,6.0,13.0,3.0,1.0,1.0,0.0,356.0,0.5652173913043478,1.0,essay-writing,"family, gardening, history, music, reading",step-by-step
5218,1.0,2.0,89.0,211.60227272727272,6.0,6.0,25.0,13.0,11.0,2.0,6.0,1.0,0.0,385.0,0.44,1.0,"coding-assistance, entertainment, essay-writing","history, movies",
5219,0.0,3.0,49.0,160.9375,3.0,3.0,11.0,7.0,3.0,2.0,3.0,1.0,0.0,383.0,0.2727272727272727,1.0,"business-purposes, coding-assistance, entertainment, essay-writing","arts, music, sports, travel",detailed-explanation
5220,0.0,3.0,365.0,200.87637362637363,20.0,25.0,113.0,93.0,15.0,21.0,26.0,1.0,0.0,412.0,0.13274336283185842,0.0,"coding-assistance, education, social-media","diy, gardening, movies, music",detailed-explanation
5221,0.0,3.0,57.0,143.92857142857142,3.0,3.0,14.0,12.0,2.0,3.0,2.0,1.0,1.0,403.0,0.14285714285714285,0.0,"business-purposes, coding-assistance, content-creation, education","business, diy, movies",answer-with-explanation
